scorer,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
424,923.941,1241.795,0.9990000128746033,967.504,1114.814,1.0,914.187,899.075,1.0,761.109,737.045,1.0,524.991,658.258,1.0,279.296,710.727,1.0,97.937,866.659,1.0,8.175,1076.226,0.996999979019165,8.509,1282.719,0.9980000257492065,68.393,1435.356,0.9990000128746033,132.007,1532.356,1.0
425,923.886,1241.868,0.9980000257492065,967.709,1114.792,1.0,915.057,900.558,1.0,760.874,737.183,1.0,524.532,658.793,1.0,281.897,708.815,1.0,98.097,866.897,1.0,8.538,1076.255,0.996999979019165,9.048,1283.826,0.9980000257492065,68.255,1435.291,0.9990000128746033,131.645,1532.333,1.0
426,923.973,1241.671,0.9980000257492065,968.323,1114.559,1.0,913.106,898.536,0.9990000128746033,761.0,737.448,1.0,524.725,659.445,1.0,283.136,707.989,1.0,98.692,866.752,1.0,8.591,1075.718,0.996999979019165,9.29,1284.104,0.9980000257492065,68.24,1435.41,0.9990000128746033,131.352,1532.244,1.0
427,923.798,1237.865,0.9990000128746033,967.956,1114.471,1.0,913.136,898.54,0.9990000128746033,757.817,733.224,1.0,524.023,660.47,1.0,282.789,708.502,1.0,98.817,866.749,1.0,8.723,1075.732,0.996999979019165,9.117,1283.887,0.9980000257492065,68.398,1435.393,0.9990000128746033,131.316,1532.175,1.0
428,923.693,1236.131,0.9990000128746033,968.467,1114.617,1.0,912.758,897.682,0.9990000128746033,758.022,733.064,1.0,524.198,659.867,1.0,282.179,708.644,1.0,98.511,866.746,1.0,8.627,1075.902,0.996999979019165,9.31,1284.316,0.9980000257492065,68.458,1435.313,0.9990000128746033,131.901,1532.088,1.0
429,923.71,1234.053,0.9990000128746033,968.076,1114.458,1.0,914.793,900.453,0.9990000128746033,757.71,732.708,1.0,524.164,659.913,1.0,282.614,708.493,1.0,98.885,866.969,1.0,8.48,1075.908,0.9980000257492065,9.744,1284.43,0.9990000128746033,69.45,1436.082,0.9990000128746033,131.836,1531.973,0.9990000128746033
430,923.696,1233.112,1.0,968.34,1114.468,1.0,914.497,900.013,1.0,758.731,732.562,1.0,524.22,659.99,1.0,282.587,708.343,1.0,99.224,866.681,1.0,8.521,1076.263,0.9980000257492065,9.671,1284.092,0.9980000257492065,69.331,1435.674,0.9990000128746033,131.741,1531.848,0.9990000128746033
431,923.883,1232.684,1.0,968.165,1114.507,1.0,912.522,897.785,0.9990000128746033,760.12,732.374,0.9990000128746033,523.836,660.243,1.0,282.471,707.316,1.0,99.686,866.447,1.0,8.59,1076.343,0.9980000257492065,10.22,1284.738,0.996999979019165,69.312,1435.743,0.9990000128746033,131.527,1531.737,1.0
432,923.938,1232.518,1.0,967.927,1115.119,1.0,906.911,898.339,0.9990000128746033,759.389,732.829,1.0,524.229,659.722,1.0,283.414,707.945,1.0,99.007,867.729,1.0,8.549,1077.001,0.9980000257492065,9.855,1284.313,0.9980000257492065,69.664,1435.566,0.9990000128746033,131.308,1531.733,1.0
433,924.11,1232.409,1.0,968.21,1114.785,1.0,907.777,892.395,0.996999979019165,757.84,732.552,1.0,524.366,659.853,1.0,283.516,707.231,1.0,98.617,867.952,1.0,8.75,1076.698,0.9990000128746033,9.95,1283.01,0.9990000128746033,74.381,1435.502,0.9980000257492065,131.208,1531.652,0.9990000128746033
434,924.098,1232.317,1.0,968.619,1114.863,1.0,907.659,892.221,0.9959999918937683,758.183,733.09,1.0,524.288,659.922,1.0,283.571,707.622,1.0,99.001,867.84,1.0,8.727,1076.754,0.9990000128746033,10.139,1283.33,0.9990000128746033,74.922,1435.888,0.9980000257492065,131.082,1531.674,0.9990000128746033
435,923.207,1228.839,0.9990000128746033,968.619,1114.699,1.0,907.614,892.156,0.996999979019165,759.134,732.929,1.0,524.224,659.959,1.0,283.147,709.048,1.0,98.552,868.368,1.0,8.725,1076.993,0.9990000128746033,10.329,1283.879,0.9980000257492065,75.548,1436.545,0.9990000128746033,130.783,1531.552,0.9990000128746033
436,923.891,1231.406,1.0,968.192,1114.407,1.0,907.611,892.135,0.9980000257492065,756.835,733.235,1.0,524.1,659.584,1.0,282.992,708.601,1.0,98.723,868.032,1.0,8.749,1076.984,0.9990000128746033,9.785,1280.959,0.9980000257492065,75.811,1436.664,0.9990000128746033,130.535,1531.503,0.9990000128746033
437,923.558,1228.436,0.9990000128746033,968.281,1114.368,1.0,907.59,891.967,0.9980000257492065,756.231,732.692,1.0,523.7,660.094,1.0,283.598,708.584,1.0,98.939,868.87,1.0,8.886,1077.511,0.9980000257492065,9.73,1280.962,0.9990000128746033,74.933,1435.653,0.9980000257492065,130.428,1531.503,0.9990000128746033
438,924.089,1226.684,0.9990000128746033,968.638,1113.562,1.0,907.629,892.035,0.9980000257492065,758.54,733.133,1.0,523.872,659.257,1.0,282.731,709.709,1.0,99.537,868.959,1.0,9.265,1077.31,0.9980000257492065,9.195,1276.02,0.9950000047683716,74.93,1435.552,0.9990000128746033,130.077,1531.177,0.9990000128746033
439,923.787,1227.267,0.9990000128746033,968.277,1113.805,1.0,907.597,891.693,0.9980000257492065,756.895,732.69,1.0,523.708,659.806,1.0,280.604,711.262,1.0,99.111,869.137,1.0,9.443,1077.913,0.9980000257492065,9.476,1276.395,0.9959999918937683,75.637,1435.979,0.9990000128746033,130.23,1531.148,0.9990000128746033
440,924.691,1220.96,1.0,967.474,1112.044,1.0,906.191,885.591,0.9990000128746033,753.573,733.355,1.0,519.424,661.482,1.0,280.408,712.379,1.0,97.945,874.836,0.9990000128746033,8.01,1084.326,0.9959999918937683,10.708,1280.715,0.9990000128746033,76.906,1436.38,0.9980000257492065,129.599,1531.126,0.9990000128746033
441,927.194,1221.283,1.0,967.578,1110.766,1.0,906.094,884.35,0.9990000128746033,752.7,732.467,1.0,518.519,661.474,1.0,280.25,712.617,1.0,97.888,874.965,0.9990000128746033,8.117,1084.948,0.9959999918937683,10.761,1277.797,0.996999979019165,76.386,1435.602,0.9980000257492065,129.675,1531.061,0.9990000128746033
442,928.082,1220.907,1.0,968.49,1108.616,1.0,904.14,882.248,1.0,747.875,730.573,1.0,516.144,662.195,1.0,279.237,712.299,1.0,98.284,874.853,0.9990000128746033,8.532,1084.064,0.996999979019165,11.757,1280.792,0.9990000128746033,77.761,1437.085,0.9990000128746033,129.257,1530.73,0.9990000128746033
443,928.701,1219.24,1.0,968.373,1108.129,1.0,906.06,884.001,0.9990000128746033,752.811,732.302,1.0,516.727,662.285,1.0,278.738,712.771,1.0,98.546,875.133,0.9990000128746033,8.54,1084.482,0.9959999918937683,11.378,1277.477,0.996999979019165,76.707,1436.009,0.9990000128746033,129.31,1530.618,0.9990000128746033
444,929.657,1218.073,1.0,972.571,1106.382,0.9990000128746033,904.09,881.279,1.0,747.985,730.445,0.9990000128746033,517.554,662.349,1.0,279.129,712.646,1.0,98.897,875.113,0.9990000128746033,8.796,1084.561,0.9959999918937683,12.004,1277.701,0.996999979019165,76.687,1435.557,0.9990000128746033,129.551,1530.705,0.9980000257492065
445,930.261,1215.002,1.0,972.323,1106.487,0.9990000128746033,905.775,883.439,0.9990000128746033,747.976,730.597,1.0,518.141,662.052,1.0,282.338,714.187,0.9990000128746033,99.314,875.097,0.9990000128746033,8.912,1084.525,0.9959999918937683,12.182,1277.263,0.9980000257492065,76.733,1435.684,0.9990000128746033,129.599,1530.592,0.9990000128746033
446,932.533,1213.302,1.0,971.106,1099.055,0.9980000257492065,905.934,884.71,0.9990000128746033,747.74,729.877,1.0,516.898,661.984,1.0,282.432,714.05,0.9990000128746033,100.024,875.001,0.9990000128746033,9.212,1084.012,0.9959999918937683,13.322,1278.519,0.996999979019165,77.247,1435.904,0.9990000128746033,128.476,1526.659,0.9990000128746033
447,934.188,1211.763,1.0,970.702,1098.563,0.9980000257492065,906.047,884.586,1.0,747.79,729.498,0.9990000128746033,514.175,662.201,1.0,282.514,714.267,0.9990000128746033,100.935,875.167,0.9990000128746033,9.594,1083.999,0.9950000047683716,13.469,1278.665,0.9959999918937683,76.973,1435.311,0.9990000128746033,128.375,1526.269,0.9990000128746033
448,935.801,1210.669,0.9990000128746033,971.807,1098.966,0.9980000257492065,905.618,882.58,0.9990000128746033,747.802,729.153,0.9990000128746033,513.221,662.687,1.0,279.917,714.098,1.0,100.47,875.295,0.9990000128746033,9.957,1083.846,0.9940000176429749,13.498,1278.223,0.996999979019165,77.712,1435.605,0.9990000128746033,128.117,1526.021,0.9990000128746033
449,936.199,1204.624,0.9990000128746033,971.4,1097.757,0.9980000257492065,902.225,877.636,0.9990000128746033,746.549,728.129,1.0,514.095,662.328,1.0,278.889,714.752,1.0,101.443,875.523,0.9990000128746033,10.612,1083.996,0.9919999837875366,13.139,1276.687,0.9980000257492065,76.546,1431.996,1.0,128.034,1524.995,0.9990000128746033
450,939.234,1201.969,0.9990000128746033,971.627,1097.607,0.996999979019165,905.342,881.392,0.9990000128746033,746.405,728.527,1.0,516.286,662.491,1.0,278.371,714.69,1.0,101.33,875.456,0.9990000128746033,11.091,1084.136,0.984000027179718,13.247,1276.194,0.9980000257492065,77.876,1434.698,0.9990000128746033,127.925,1524.886,0.9990000128746033
451,939.634,1195.23,0.9990000128746033,972.674,1092.143,0.9990000128746033,905.281,881.251,0.9990000128746033,746.215,727.855,1.0,512.815,663.242,1.0,278.751,715.154,1.0,100.6,875.509,0.9990000128746033,17.525,1083.175,0.996999979019165,16.856,1275.39,0.9990000128746033,78.191,1434.918,0.9980000257492065,127.861,1524.848,0.9990000128746033
452,940.076,1193.656,0.9990000128746033,972.601,1089.678,0.9990000128746033,902.301,877.089,0.9990000128746033,746.004,727.488,0.9990000128746033,512.964,663.178,1.0,279.19,714.852,1.0,100.882,875.567,0.9990000128746033,17.1,1077.613,0.9990000128746033,17.618,1274.876,0.9980000257492065,80.539,1434.634,1.0,128.008,1523.785,0.9990000128746033
453,940.306,1193.226,0.9990000128746033,971.715,1082.724,0.9980000257492065,901.113,875.829,0.9990000128746033,745.573,726.889,0.9990000128746033,512.57,663.313,1.0,282.603,715.405,0.9990000128746033,101.068,875.778,0.9990000128746033,18.286,1083.232,0.9990000128746033,17.904,1274.6,0.996999979019165,80.379,1434.356,0.9990000128746033,128.125,1523.469,0.9990000128746033
454,940.228,1193.568,0.9990000128746033,971.971,1082.534,0.9980000257492065,899.536,874.047,0.9990000128746033,745.909,726.876,0.9990000128746033,508.841,662.681,1.0,280.074,715.474,1.0,100.741,876.009,0.9990000128746033,17.835,1077.23,0.9990000128746033,18.425,1275.06,0.9959999918937683,80.338,1431.888,1.0,128.427,1522.706,1.0
455,940.215,1185.535,1.0,972.604,1076.37,0.9990000128746033,900.852,874.077,0.9990000128746033,745.202,726.736,1.0,512.183,661.911,1.0,279.671,715.694,1.0,101.197,876.403,0.9990000128746033,18.639,1076.325,0.9990000128746033,19.453,1275.465,0.9980000257492065,80.881,1430.738,1.0,128.183,1521.358,1.0
456,945.302,1183.628,1.0,972.495,1073.329,0.9990000128746033,899.581,868.87,1.0,744.785,725.461,1.0,511.67,661.062,1.0,280.203,715.676,1.0,101.075,876.457,0.9980000257492065,19.055,1076.8,0.9990000128746033,19.36,1274.889,0.9959999918937683,81.231,1428.793,1.0,128.802,1522.895,0.9990000128746033
457,946.121,1180.866,1.0,971.545,1066.664,0.9980000257492065,899.354,868.316,1.0,744.475,724.816,1.0,508.694,659.925,1.0,277.445,716.841,1.0,101.204,876.83,0.9980000257492065,19.582,1083.674,0.9990000128746033,18.769,1266.503,0.9990000128746033,80.415,1425.366,1.0,123.768,1520.399,1.0
458,949.443,1179.902,1.0,971.719,1065.92,0.996999979019165,897.088,864.753,1.0,743.8,724.48,1.0,508.647,660.195,1.0,275.14,720.578,1.0,101.794,880.388,0.9990000128746033,20.15,1084.381,0.9990000128746033,19.347,1265.469,0.9980000257492065,80.31,1421.474,1.0,124.242,1516.766,1.0
459,950.857,1171.155,0.9990000128746033,972.479,1061.146,0.9980000257492065,897.323,864.538,1.0,743.421,724.545,1.0,508.573,661.852,1.0,273.306,721.833,1.0,107.38,883.039,0.9990000128746033,21.54,1084.078,0.9990000128746033,27.897,1283.68,0.9710000157356262,80.829,1421.334,1.0,123.697,1516.456,1.0
460,955.606,1162.489,0.9800000190734863,966.487,1043.323,0.996999979019165,896.958,861.234,0.9990000128746033,739.39,720.773,1.0,508.566,661.15,1.0,273.698,721.283,1.0,102.745,881.818,0.9990000128746033,23.571,1083.884,0.9929999709129333,20.189,1265.468,0.9950000047683716,81.226,1420.689,1.0,123.402,1516.122,0.9990000128746033
461,955.561,1146.975,0.9980000257492065,964.759,1026.213,0.9940000176429749,892.101,855.526,0.9990000128746033,732.183,715.335,0.9990000128746033,507.292,660.369,1.0,273.282,722.004,1.0,107.815,881.909,0.9990000128746033,23.777,1084.113,0.9950000047683716,26.428,1265.532,0.996999979019165,81.49,1419.891,1.0,122.704,1515.481,0.9990000128746033
462,956.362,1140.128,1.0,964.642,1019.408,0.9959999918937683,890.284,850.399,1.0,730.383,710.801,0.9990000128746033,502.272,660.339,1.0,268.338,722.907,1.0,107.416,882.418,0.9990000128746033,23.847,1084.836,0.9959999918937683,26.961,1266.896,0.9980000257492065,82.774,1419.036,1.0,123.304,1515.932,0.9990000128746033
463,961.348,1132.478,1.0,966.372,1018.312,0.9990000128746033,891.293,843.752,0.9990000128746033,729.545,710.975,1.0,501.137,660.31,1.0,268.655,723.516,1.0,107.339,884.117,0.9990000128746033,24.079,1084.612,0.9950000047683716,28.042,1266.66,0.9990000128746033,82.996,1415.167,1.0,122.996,1515.431,0.9990000128746033
464,965.94,1130.188,1.0,965.224,1004.378,1.0,890.139,840.423,0.9990000128746033,724.346,710.45,1.0,497.76,660.356,1.0,268.448,724.795,1.0,107.357,885.861,0.9990000128746033,25.123,1084.454,0.9950000047683716,34.799,1276.429,0.9929999709129333,83.525,1413.856,1.0,120.978,1509.311,0.9990000128746033
465,968.653,1115.797,0.9990000128746033,962.478,995.253,1.0,884.448,833.691,1.0,721.422,707.82,1.0,491.773,659.635,1.0,267.902,726.216,1.0,107.464,890.748,0.996999979019165,25.255,1084.958,0.9929999709129333,36.595,1277.096,0.9980000257492065,84.081,1413.201,1.0,120.653,1508.301,1.0
466,972.128,1112.645,0.9980000257492065,961.872,987.959,1.0,880.719,826.08,0.9990000128746033,716.686,705.246,1.0,486.913,659.9,1.0,267.551,727.713,1.0,107.326,891.122,0.996999979019165,33.683,1084.362,0.9980000257492065,37.944,1277.483,0.9990000128746033,84.019,1409.198,1.0,120.711,1508.634,1.0
467,971.893,1098.459,0.9990000128746033,959.943,980.264,1.0,875.296,813.571,0.9980000257492065,713.25,696.62,1.0,484.238,657.838,1.0,266.921,728.099,1.0,107.773,891.941,0.9980000257492065,34.017,1089.577,1.0,41.413,1277.029,0.9940000176429749,85.358,1408.483,1.0,120.578,1507.066,1.0
468,971.623,1083.401,0.9990000128746033,959.349,971.95,1.0,871.434,809.978,0.9990000128746033,705.357,696.131,1.0,483.662,652.015,1.0,266.222,727.839,1.0,107.791,891.872,0.996999979019165,35.011,1089.677,1.0,40.976,1275.577,0.9950000047683716,85.249,1405.045,1.0,120.969,1505.238,0.9990000128746033
469,978.373,1071.668,1.0,960.632,961.921,1.0,867.457,798.42,0.9990000128746033,699.067,691.232,1.0,476.26,651.239,0.9990000128746033,265.508,729.729,0.9990000128746033,107.775,892.409,0.9959999918937683,36.152,1090.609,1.0,41.412,1269.835,0.9990000128746033,85.95,1403.548,1.0,121.123,1504.673,0.9990000128746033
470,981.672,1054.474,1.0,961.72,954.768,1.0,859.43,790.421,0.9990000128746033,698.266,680.909,1.0,475.341,649.671,0.9990000128746033,263.87,728.897,1.0,107.429,897.636,0.9990000128746033,37.322,1090.623,0.9990000128746033,42.574,1269.303,1.0,86.618,1403.418,1.0,121.595,1500.412,0.9980000257492065
471,984.112,1044.886,1.0,957.834,933.659,1.0,854.838,778.923,0.9990000128746033,684.779,679.001,1.0,467.442,648.818,1.0,260.886,730.083,1.0,107.437,898.822,0.9990000128746033,39.667,1092.2,0.9980000257492065,44.482,1270.02,1.0,90.513,1403.52,0.9990000128746033,120.436,1506.027,0.9990000128746033
472,983.366,1024.589,1.0,956.064,922.798,0.9940000176429749,843.426,772.099,1.0,680.452,677.482,1.0,459.004,652.176,0.9929999709129333,261.537,732.259,0.9990000128746033,103.401,899.687,0.9990000128746033,40.354,1092.874,0.9980000257492065,45.289,1268.833,1.0,90.171,1403.005,0.9990000128746033,120.071,1507.601,0.9990000128746033
473,983.525,1006.561,1.0,939.522,891.032,0.9980000257492065,842.666,761.39,0.9980000257492065,666.218,665.051,1.0,449.986,650.815,1.0,253.208,732.876,0.9900000095367432,103.341,900.307,0.9990000128746033,40.504,1092.652,0.9980000257492065,48.489,1269.753,1.0,89.96,1402.688,0.9980000257492065,120.397,1508.561,0.9990000128746033
474,984.895,988.554,1.0,938.508,874.322,0.9990000128746033,832.113,747.086,1.0,657.446,663.842,1.0,443.262,650.419,0.9610000252723694,243.667,740.526,0.8999999761581421,101.614,907.129,0.9990000128746033,40.959,1093.177,0.9990000128746033,49.749,1267.441,1.0,90.652,1403.205,0.9990000128746033,120.688,1506.287,0.9990000128746033
475,986.879,971.879,0.9990000128746033,935.606,859.793,1.0,827.105,733.491,0.9990000128746033,650.074,650.787,0.9990000128746033,435.693,649.094,0.9990000128746033,234.179,742.615,0.9940000176429749,99.874,908.343,0.9990000128746033,40.942,1099.969,0.996999979019165,52.319,1267.571,1.0,89.963,1400.304,1.0,120.783,1507.465,0.9980000257492065
476,970.941,933.116,0.9990000128746033,924.221,842.119,1.0,810.357,722.676,1.0,634.116,648.797,1.0,426.454,646.54,0.9950000047683716,228.61,745.566,0.9980000257492065,99.708,908.921,0.9990000128746033,41.648,1099.716,0.996999979019165,54.284,1268.311,1.0,90.178,1398.822,1.0,120.931,1506.55,0.9980000257492065
477,978.21,917.584,0.9990000128746033,920.517,818.343,1.0,795.907,702.263,0.9990000128746033,619.131,633.987,1.0,411.003,645.524,0.9990000128746033,220.268,746.806,0.996999979019165,98.14,913.228,1.0,41.804,1100.295,0.996999979019165,55.727,1266.962,1.0,90.848,1399.372,1.0,119.185,1499.788,0.9929999709129333
478,967.749,884.095,1.0,907.238,795.194,1.0,784.868,687.075,1.0,604.276,631.271,1.0,404.252,643.536,1.0,214.719,747.612,0.9990000128746033,96.855,915.383,0.9990000128746033,50.036,1100.112,0.9990000128746033,55.797,1266.794,1.0,91.35,1396.977,1.0,118.061,1493.715,0.9980000257492065
479,965.134,861.439,1.0,902.897,778.116,1.0,776.068,674.688,1.0,594.264,619.174,1.0,391.648,643.045,1.0,205.209,749.059,0.9829999804496765,93.351,918.749,0.9990000128746033,50.496,1100.148,0.9990000128746033,57.543,1268.176,1.0,91.42,1397.755,1.0,118.128,1499.173,0.9980000257492065
480,960.03,838.554,1.0,890.906,755.279,1.0,762.991,664.139,1.0,583.574,617.989,1.0,379.468,635.68,1.0,198.781,758.348,1.0,92.66,924.468,0.9990000128746033,51.134,1100.069,0.9990000128746033,58.628,1267.623,1.0,90.847,1398.883,1.0,116.172,1488.641,0.9990000128746033
481,955.87,815.848,1.0,881.287,736.312,1.0,747.225,649.753,1.0,566.451,612.73,1.0,373.13,642.537,1.0,194.888,759.86,1.0,92.608,924.823,0.9990000128746033,51.409,1100.641,0.9990000128746033,59.656,1266.198,1.0,91.087,1397.607,1.0,116.582,1489.8,1.0
482,955.355,793.872,0.9990000128746033,870.745,714.995,1.0,737.67,635.672,1.0,554.405,601.859,1.0,362.003,635.786,0.9990000128746033,188.338,760.632,1.0,92.514,929.543,1.0,52.973,1105.971,1.0,61.134,1266.748,1.0,91.785,1397.727,1.0,116.457,1489.783,1.0
483,949.191,764.399,0.9990000128746033,857.143,697.439,0.9990000128746033,722.574,622.531,1.0,538.501,600.292,1.0,346.843,636.62,0.9990000128746033,184.272,763.734,1.0,92.622,924.935,0.9990000128746033,56.34,1107.46,0.9980000257492065,61.44,1265.245,1.0,92.887,1395.048,1.0,116.234,1488.098,0.9990000128746033
484,935.943,733.513,0.9990000128746033,842.447,670.559,1.0,706.976,608.546,1.0,521.793,588.124,0.9990000128746033,337.921,642.131,1.0,172.217,770.239,1.0,92.222,931.71,1.0,56.731,1108.451,0.9980000257492065,63.288,1265.757,1.0,93.442,1394.559,1.0,116.882,1490.204,1.0
485,923.75,708.446,1.0,825.824,650.354,1.0,682.977,597.183,1.0,506.569,586.199,1.0,330.28,642.001,1.0,170.075,774.37,1.0,91.725,932.708,0.9990000128746033,56.84,1108.406,0.9990000128746033,64.205,1266.174,1.0,94.399,1392.546,1.0,116.922,1489.997,0.9990000128746033
486,914.091,684.6,1.0,810.972,634.287,1.0,666.781,584.851,1.0,494.648,585.113,1.0,326.179,640.078,1.0,169.449,775.058,1.0,92.347,932.326,1.0,57.127,1115.08,0.9959999918937683,67.08,1262.695,1.0,93.971,1389.149,1.0,117.93,1491.577,0.9990000128746033
487,901.555,657.988,1.0,796.14,615.871,1.0,650.857,572.548,1.0,481.403,582.847,1.0,314.788,642.305,1.0,161.909,780.3,1.0,86.044,940.182,0.9990000128746033,57.643,1114.368,0.9950000047683716,67.05,1266.098,1.0,94.162,1388.951,0.9990000128746033,117.473,1490.86,0.9990000128746033
488,889.055,635.256,1.0,781.108,597.315,1.0,640.336,563.422,1.0,465.361,580.802,1.0,299.342,646.092,0.9990000128746033,155.272,786.503,1.0,86.269,941.12,0.9990000128746033,57.877,1115.467,0.9959999918937683,68.816,1265.861,1.0,94.175,1388.95,0.9990000128746033,116.998,1489.938,0.9990000128746033
489,876.018,609.592,1.0,764.863,579.927,1.0,628.201,555.727,1.0,455.565,571.91,1.0,291.842,647.704,1.0,154.83,790.113,1.0,87.237,945.172,1.0,57.911,1115.484,0.9959999918937683,69.206,1262.416,1.0,94.418,1389.249,0.9990000128746033,117.027,1490.693,0.9990000128746033
490,852.899,586.464,0.9990000128746033,746.812,561.657,1.0,608.456,542.231,1.0,441.242,569.535,0.9990000128746033,282.467,649.526,0.9990000128746033,155.154,794.366,0.9990000128746033,87.993,946.1,1.0,57.934,1115.841,0.9959999918937683,69.944,1265.607,1.0,94.472,1389.206,0.9990000128746033,117.097,1490.523,0.9990000128746033
491,834.301,560.767,1.0,722.406,544.276,1.0,587.095,536.851,0.9990000128746033,425.118,568.117,0.9990000128746033,267.631,656.8,1.0,146.438,796.512,1.0,86.513,950.39,1.0,64.756,1115.229,0.9990000128746033,69.874,1264.899,1.0,94.371,1388.962,0.9990000128746033,117.296,1492.899,0.9990000128746033
492,817.994,537.937,0.9990000128746033,700.807,525.718,1.0,571.327,525.88,1.0,409.352,567.056,0.9990000128746033,259.532,658.977,1.0,140.159,801.996,1.0,85.042,955.433,0.9990000128746033,65.104,1115.48,0.9990000128746033,70.577,1266.3,1.0,95.937,1393.638,1.0,116.828,1492.119,1.0
493,803.202,516.148,0.9980000257492065,683.689,510.529,1.0,554.527,518.447,1.0,393.386,568.547,1.0,250.834,660.815,1.0,138.481,806.476,1.0,85.01,955.818,0.9990000128746033,65.465,1115.834,0.9990000128746033,71.451,1266.236,1.0,96.427,1395.023,1.0,116.688,1491.183,1.0
494,774.265,492.114,0.9980000257492065,666.681,497.247,1.0,536.471,511.409,0.9990000128746033,379.433,567.296,1.0,245.411,663.096,1.0,138.454,809.622,0.9990000128746033,85.126,956.307,0.9990000128746033,66.087,1115.548,0.9990000128746033,72.1,1264.092,1.0,96.673,1395.619,1.0,116.0,1487.575,0.9990000128746033
495,763.101,475.696,0.9959999918937683,651.375,485.724,1.0,529.339,508.648,0.5879999995231628,370.276,569.73,1.0,235.993,664.057,0.996999979019165,138.273,810.256,0.9990000128746033,85.375,957.36,0.9990000128746033,66.546,1115.234,0.9990000128746033,72.634,1264.576,1.0,96.883,1398.06,1.0,115.089,1484.485,0.9990000128746033
496,741.583,465.029,0.9980000257492065,633.982,473.196,1.0,506.542,502.72,0.9959999918937683,357.687,568.955,1.0,231.461,666.292,0.9990000128746033,135.152,812.098,1.0,86.68,960.562,1.0,67.884,1121.475,1.0,72.936,1264.937,1.0,100.647,1405.179,0.9990000128746033,114.144,1483.929,0.9990000128746033
497,723.967,451.24,0.9869999885559082,615.301,460.866,1.0,487.375,495.948,0.9990000128746033,345.04,568.603,1.0,226.29,673.719,1.0,134.454,813.153,1.0,87.406,962.225,1.0,68.135,1115.25,0.9990000128746033,74.31,1265.229,1.0,100.294,1404.459,0.9990000128746033,114.697,1483.641,0.9990000128746033
498,675.662,427.541,0.9309999942779541,592.986,446.899,1.0,460.081,492.887,1.0,329.693,568.644,0.9990000128746033,218.191,676.513,1.0,132.231,813.47,1.0,87.131,963.239,1.0,68.677,1123.045,1.0,74.805,1264.606,1.0,101.86,1405.142,0.9990000128746033,114.439,1482.939,0.9980000257492065
