scorer,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
523,308.061,292.084,0.9950000047683716,267.754,388.211,0.9629999995231628,219.907,475.811,0.9710000157356262,171.945,603.79,0.984000027179718,131.409,738.886,1.0,107.882,867.813,0.996999979019165,92.087,995.744,0.9980000257492065,91.011,1124.117,0.9959999918937683,92.263,1244.285,0.9779999852180481,99.586,1315.255,0.9980000257492065,115.447,1444.273,0.996999979019165
524,300.0,283.995,0.9750000238418579,211.657,507.7,0.8659999966621399,211.81,476.08,0.9980000257492065,163.655,603.786,0.9879999756813049,131.227,739.001,1.0,108.004,867.932,0.996999979019165,92.046,988.132,0.9900000095367432,91.06,1123.884,0.9919999837875366,92.057,1236.407,0.9929999709129333,99.645,1316.091,0.9980000257492065,115.376,1443.917,0.9990000128746033
525,292.017,284.112,0.9950000047683716,251.758,372.137,0.9950000047683716,211.759,475.99,0.9980000257492065,163.753,603.82,0.9900000095367432,131.167,738.911,0.9990000128746033,107.865,867.857,0.996999979019165,91.8,995.643,0.996999979019165,90.988,1124.064,0.9919999837875366,91.546,1235.743,0.996999979019165,99.405,1323.823,0.9959999918937683,115.376,1443.764,0.9980000257492065
526,283.998,283.96,0.968999981880188,244.091,372.14,0.9990000128746033,203.893,475.963,0.9909999966621399,163.765,603.903,0.9980000257492065,131.147,738.641,0.9990000128746033,107.938,867.929,0.996999979019165,99.21,995.852,0.9990000128746033,91.218,1124.075,0.9959999918937683,91.408,1228.171,0.9900000095367432,99.187,1317.129,0.9990000128746033,115.462,1443.891,0.9990000128746033
527,275.982,284.086,0.996999979019165,235.84,372.232,0.9980000257492065,203.857,475.671,0.9909999966621399,163.693,596.316,0.9990000128746033,124.079,739.791,0.996999979019165,107.896,868.079,0.996999979019165,91.833,996.202,0.9980000257492065,91.252,1123.88,0.9959999918937683,91.172,1228.096,0.9900000095367432,99.039,1331.562,0.9990000128746033,115.342,1443.549,0.9990000128746033
528,267.814,276.41,0.9959999918937683,228.264,363.79,0.9779999852180481,196.204,468.054,0.9990000128746033,155.9,603.933,0.9810000061988831,123.802,739.738,0.9959999918937683,107.667,883.798,0.9959999918937683,91.794,995.913,0.9980000257492065,91.577,1124.273,0.9959999918937683,91.254,1228.135,0.9900000095367432,98.893,1323.841,0.996999979019165,115.349,1436.271,0.9959999918937683
529,260.01,284.088,0.9959999918937683,228.029,363.808,0.9959999918937683,195.825,467.459,0.8980000019073486,131.736,747.719,0.9760000109672546,115.813,748.006,0.781000018119812,107.544,883.632,0.9959999918937683,92.304,996.361,0.996999979019165,91.46,1124.27,0.9950000047683716,91.199,1228.157,0.9890000224113464,98.984,1323.816,0.996999979019165,115.269,1436.171,0.9959999918937683
530,251.973,283.944,0.9819999933242798,148.049,619.971,0.9470000267028809,195.462,459.705,0.996999979019165,115.89,748.043,0.9190000295639038,883.924,1148.114,0.47200000286102295,107.868,883.974,0.9940000176429749,99.556,988.065,0.9929999709129333,91.54,1124.165,0.9919999837875366,91.229,1228.158,0.9890000224113464,98.884,1323.816,0.996999979019165,115.138,1443.504,0.9990000128746033
531,244.136,284.086,0.9950000047683716,147.706,627.606,0.9909999966621399,156.086,596.643,0.8619999885559082,123.924,755.482,0.9599999785423279,115.804,763.976,0.47600001096725464,107.742,876.125,0.9509999752044678,99.793,980.359,0.9950000047683716,92.001,1124.56,0.9879999756813049,99.393,1228.368,0.9950000047683716,106.862,1339.783,0.9890000224113464,115.368,1436.301,0.9959999918937683
532,236.012,283.91,0.9710000157356262,203.948,372.254,0.9710000157356262,179.779,467.523,0.9869999885559082,123.944,755.254,0.9539999961853027,883.9,1148.122,0.5580000281333923,107.915,876.1,0.9729999899864197,99.842,972.392,0.9879999756813049,91.853,1116.224,0.9710000157356262,99.305,1228.346,0.9950000047683716,106.373,1331.756,0.996999979019165,115.399,1443.484,0.9980000257492065
533,220.03,299.996,0.9660000205039978,196.014,388.004,0.8629999756813049,163.636,523.848,0.8830000162124634,123.906,755.627,0.9850000143051147,635.949,180.565,0.4970000088214874,108.114,876.092,0.9679999947547913,92.217,980.024,0.9729999899864197,91.76,1116.179,0.972000002861023,99.254,1228.237,0.9959999918937683,106.271,1331.678,0.9980000257492065,115.332,1443.561,0.9980000257492065
534,227.968,276.008,0.9959999918937683,187.887,388.234,0.8519999980926514,163.457,500.135,0.9810000061988831,123.957,763.8,0.9679999947547913,771.736,396.111,0.5519999861717224,108.074,876.148,0.9610000252723694,92.111,980.203,0.9890000224113464,92.282,1124.456,0.9300000071525574,99.244,1228.192,0.9959999918937683,100.355,1331.696,0.9990000128746033,115.264,1443.634,0.9980000257492065
535,212.263,291.904,0.9950000047683716,187.791,387.977,0.9729999899864197,163.806,507.687,0.8330000042915344,123.988,747.923,0.9850000143051147,771.723,396.084,0.4690000116825104,108.067,867.81,0.9829999804496765,99.467,972.244,0.9909999966621399,92.158,1124.387,0.9670000076293945,99.219,1228.16,0.9959999918937683,106.021,1331.802,0.9980000257492065,115.281,1436.189,0.9959999918937683
536,212.119,299.996,0.9919999837875366,179.939,395.95,0.9679999947547913,140.038,628.002,0.5609999895095825,139.748,627.67,0.7720000147819519,115.672,755.494,0.9779999852180481,108.029,868.051,0.9810000061988831,99.555,972.198,0.9829999804496765,92.047,1124.252,0.9610000252723694,99.222,1228.173,0.9959999918937683,106.064,1331.788,0.996999979019165,115.296,1436.301,0.9959999918937683
537,204.039,299.898,0.953000009059906,179.692,395.911,0.9779999852180481,147.833,523.879,0.9789999723434448,116.145,755.481,0.9940000176429749,771.821,395.905,0.5130000114440918,108.026,860.008,0.9729999899864197,99.526,972.146,0.9919999837875366,91.937,1124.357,0.9729999899864197,99.246,1228.178,0.9959999918937683,106.267,1331.779,0.996999979019165,115.298,1436.156,0.9959999918937683
538,196.149,307.809,0.9940000176429749,171.796,395.872,0.9829999804496765,139.97,571.796,0.9729999899864197,115.895,763.872,0.9359999895095825,108.126,755.575,0.8740000128746033,107.768,868.356,0.9940000176429749,99.348,972.122,0.9909999966621399,92.129,1124.338,0.9200000166893005,99.576,1220.267,0.9959999918937683,99.649,1323.847,0.996999979019165,115.387,1436.199,0.9959999918937683
539,204.055,299.924,0.8059999942779541,171.763,388.172,0.9879999756813049,139.952,571.682,0.9869999885559082,131.201,659.719,0.9950000047683716,108.181,764.288,0.9290000200271606,108.219,868.219,0.9879999756813049,99.492,972.107,0.9929999709129333,91.767,1132.278,0.9309999942779541,99.287,1228.209,0.9950000047683716,106.582,1323.822,0.9909999966621399,115.357,1436.305,0.9959999918937683
540,755.711,467.697,0.9399999976158142,171.816,379.939,0.8610000014305115,156.001,500.109,0.9559999704360962,139.929,539.863,0.9079999923706055,691.854,132.276,0.6850000023841858,99.32,875.986,0.9850000143051147,92.04,980.25,0.9929999709129333,99.523,1107.603,0.984000027179718,99.596,1220.129,0.9990000128746033,107.081,1339.857,0.9900000095367432,115.242,1436.359,0.9959999918937683
541,195.906,307.75,0.9810000061988831,171.845,379.876,0.9660000205039978,163.738,451.974,0.9559999704360962,116.016,764.012,0.8849999904632568,691.904,132.286,0.6420000195503235,100.524,876.175,0.9909999966621399,92.262,980.059,0.9950000047683716,99.781,1107.587,0.9520000219345093,99.852,1219.96,0.9980000257492065,106.615,1339.806,0.9909999966621399,115.325,1436.236,0.9959999918937683
542,755.606,467.786,0.9330000281333923,163.564,395.855,0.9800000190734863,147.514,507.664,0.9890000224113464,123.931,660.123,0.9900000095367432,100.203,764.596,0.4359999895095825,99.999,876.079,0.9940000176429749,99.645,980.486,0.9980000257492065,99.483,1107.493,0.9869999885559082,99.629,1220.385,0.9990000128746033,106.491,1339.844,0.9900000095367432,115.446,1428.333,0.9980000257492065
543,187.907,308.085,0.9929999709129333,164.021,388.179,0.996999979019165,131.672,596.067,0.9539999961853027,123.981,668.001,0.968999981880188,107.98,875.961,0.41600000858306885,99.42,876.05,0.9819999933242798,99.606,988.06,0.9950000047683716,99.511,1107.642,0.9929999709129333,99.542,1220.308,0.9990000128746033,106.666,1339.804,0.9909999966621399,115.274,1436.31,0.9959999918937683
544,187.957,300.178,0.824999988079071,163.864,388.118,0.9959999918937683,147.802,483.847,0.9620000123977661,123.926,660.024,0.9919999837875366,499.873,284.001,0.31200000643730164,99.332,875.955,0.9890000224113464,99.648,988.095,0.9950000047683716,99.414,1107.773,0.9950000047683716,99.617,1220.26,0.9980000257492065,106.777,1339.79,0.9919999837875366,115.296,1436.323,0.9959999918937683
545,180.16,300.22,0.9829999804496765,163.512,395.842,0.9869999885559082,131.646,563.964,0.9729999899864197,124.053,667.995,0.9829999804496765,108.409,756.012,0.8539999723434448,99.492,876.083,0.9760000109672546,99.81,988.044,0.9950000047683716,99.486,1107.678,0.9940000176429749,99.652,1212.269,0.9959999918937683,106.683,1339.793,0.9909999966621399,115.3,1436.33,0.9959999918937683
546,180.204,300.163,0.9449999928474426,163.747,388.263,0.9980000257492065,147.709,484.129,0.968999981880188,124.001,667.929,0.9869999885559082,108.124,764.173,0.8740000128746033,99.6,876.048,0.9860000014305115,99.94,988.072,0.9940000176429749,99.499,1107.82,0.9929999709129333,99.501,1212.182,0.9959999918937683,106.559,1339.81,0.9909999966621399,115.281,1436.327,0.9959999918937683
547,187.972,308.054,0.9610000252723694,155.885,403.606,0.9950000047683716,147.253,499.621,0.996999979019165,124.025,667.972,0.9890000224113464,108.159,764.263,0.984000027179718,100.284,883.158,0.9800000190734863,99.953,988.014,0.9940000176429749,99.447,1107.87,0.9950000047683716,99.389,1212.128,0.996999979019165,106.558,1339.792,0.9909999966621399,115.334,1436.4,0.9959999918937683
548,180.071,307.912,0.9929999709129333,155.908,395.907,0.9800000190734863,139.922,507.603,0.9670000076293945,124.075,668.075,0.9900000095367432,108.172,764.372,0.9860000014305115,100.199,883.224,0.9810000061988831,99.916,988.004,0.9950000047683716,99.587,1107.713,0.9959999918937683,99.337,1212.107,0.996999979019165,106.704,1339.765,0.9919999837875366,115.349,1436.454,0.9959999918937683
549,180.099,307.887,0.9900000095367432,155.956,411.927,0.9739999771118164,139.911,507.719,0.9900000095367432,115.942,659.875,0.9710000157356262,108.14,764.22,0.9850000143051147,100.325,883.069,0.9940000176429749,100.05,988.056,0.9940000176429749,99.696,1108.161,0.9959999918937683,99.289,1212.027,0.9959999918937683,106.698,1339.777,0.9909999966621399,115.419,1436.44,0.9959999918937683
550,171.903,308.024,0.9900000095367432,155.934,411.902,0.9750000238418579,123.947,603.787,0.906000018119812,115.908,667.723,0.9679999947547913,108.052,764.145,0.9829999804496765,100.201,883.228,0.9959999918937683,99.973,988.034,0.9940000176429749,99.619,1108.135,0.9959999918937683,99.093,1211.882,0.9959999918937683,106.706,1339.791,0.9909999966621399,115.373,1436.406,0.9959999918937683
551,179.908,300.169,0.9940000176429749,156.014,420.137,0.9929999709129333,147.726,484.104,0.9919999837875366,123.904,667.818,0.9679999947547913,108.02,764.138,0.9760000109672546,99.395,875.929,0.8939999938011169,99.906,980.979,0.9980000257492065,99.647,1108.057,0.9950000047683716,99.169,1211.922,0.996999979019165,106.744,1339.744,0.9919999837875366,115.383,1436.505,0.9959999918937683
552,171.851,307.877,0.9929999709129333,155.875,411.969,0.9810000061988831,147.72,491.562,0.9810000061988831,123.824,611.819,0.9509999752044678,108.095,764.259,0.9819999933242798,99.362,875.973,0.9629999995231628,99.938,988.026,0.9950000047683716,99.681,1107.854,0.9940000176429749,99.131,1211.91,0.996999979019165,106.868,1339.751,0.9919999837875366,115.375,1436.499,0.9959999918937683
553,171.901,307.849,0.9950000047683716,155.91,411.949,0.9800000190734863,140.046,491.724,0.9070000052452087,123.77,660.059,0.9589999914169312,108.016,764.183,0.9800000190734863,99.316,875.944,0.8849999904632568,99.871,981.033,0.9980000257492065,99.695,1107.81,0.9959999918937683,99.396,1212.02,0.996999979019165,106.772,1347.512,0.9980000257492065,115.372,1436.493,0.9959999918937683
554,171.925,299.983,0.9509999752044678,155.804,404.235,0.9929999709129333,147.782,483.922,0.9950000047683716,123.648,659.921,0.9509999752044678,108.157,764.422,0.9860000014305115,100.055,883.417,0.9670000076293945,99.878,987.959,0.9950000047683716,99.728,1107.737,0.9959999918937683,99.359,1211.923,0.996999979019165,106.748,1339.771,0.9909999966621399,115.332,1436.381,0.9959999918937683
555,171.955,299.951,0.9639999866485596,155.877,395.935,0.9670000076293945,140.188,483.926,0.9359999895095825,123.931,667.791,0.9779999852180481,108.177,764.529,0.9860000014305115,92.273,876.098,0.8769999742507935,99.662,980.786,0.9980000257492065,99.963,1107.733,0.9890000224113464,99.623,1212.215,0.996999979019165,106.963,1339.745,0.9919999837875366,115.319,1436.413,0.9959999918937683
556,171.94,300.02,0.9710000157356262,148.237,403.985,0.9919999837875366,140.115,483.948,0.9490000009536743,123.721,675.791,0.9879999756813049,108.118,764.421,0.9850000143051147,92.255,876.107,0.8960000276565552,99.632,987.962,0.9950000047683716,100.041,1108.168,0.9869999885559082,99.104,1211.873,0.996999979019165,106.899,1339.73,0.9919999837875366,115.33,1436.444,0.9959999918937683
557,171.9,307.9,0.9959999918937683,148.322,403.879,0.9940000176429749,131.696,571.837,0.8889999985694885,124.046,667.831,0.9599999785423279,108.196,764.43,0.9800000190734863,92.242,876.083,0.9070000052452087,99.883,988.062,0.9950000047683716,100.042,1108.21,0.9860000014305115,99.059,1211.863,0.996999979019165,106.922,1339.734,0.9919999837875366,115.325,1436.398,0.9959999918937683
558,171.932,300.004,0.9490000009536743,148.063,395.873,0.9919999837875366,131.655,571.804,0.9760000109672546,123.743,643.834,0.984000027179718,108.283,764.554,0.9869999885559082,92.246,876.104,0.9700000286102295,99.816,988.02,0.9950000047683716,100.081,1108.226,0.9900000095367432,98.941,1211.772,0.996999979019165,106.843,1339.748,0.9919999837875366,115.311,1436.356,0.9959999918937683
559,171.896,300.114,0.9539999961853027,148.232,403.661,0.9929999709129333,131.369,596.237,0.9639999866485596,124.017,651.854,0.9860000014305115,108.876,757.119,0.9950000047683716,92.171,876.041,0.9100000262260437,99.591,980.823,0.9980000257492065,99.938,1116.142,0.9879999756813049,99.063,1211.836,0.996999979019165,107.076,1339.745,0.9919999837875366,115.308,1436.479,0.9959999918937683
560,171.919,300.088,0.9610000252723694,155.785,395.944,0.9869999885559082,139.97,499.912,0.9940000176429749,123.968,651.831,0.9890000224113464,108.382,764.71,0.9879999756813049,99.501,875.939,0.8899999856948853,99.753,987.993,0.9940000176429749,99.92,1108.454,0.9919999837875366,99.074,1211.824,0.996999979019165,106.613,1332.366,0.9980000257492065,115.255,1436.491,0.9959999918937683
561,171.893,307.929,0.996999979019165,148.276,404.096,0.9980000257492065,139.885,491.846,0.9760000109672546,123.984,651.859,0.9869999885559082,108.302,764.616,0.9879999756813049,99.608,875.864,0.8899999856948853,99.623,987.922,0.9940000176429749,99.972,1108.315,0.9909999966621399,99.508,1212.105,0.996999979019165,106.627,1339.771,0.9909999966621399,115.253,1436.488,0.9959999918937683
562,171.85,308.048,0.9959999918937683,148.21,404.287,0.9990000128746033,140.035,499.95,0.9789999723434448,116.146,635.89,0.9940000176429749,108.376,764.694,0.9879999756813049,99.527,875.983,0.9829999804496765,100.0,981.057,0.996999979019165,100.054,1108.131,0.9929999709129333,99.481,1212.115,0.996999979019165,106.735,1339.755,0.9909999966621399,115.203,1436.496,0.9959999918937683
563,171.914,300.104,0.9700000286102295,147.765,411.884,0.9909999966621399,140.057,499.892,0.9879999756813049,116.044,643.905,0.9929999709129333,108.251,764.575,0.9860000014305115,99.667,876.0,0.9599999785423279,100.095,980.138,0.9950000047683716,99.86,1108.289,0.9959999918937683,99.568,1212.136,0.9959999918937683,106.715,1339.764,0.9919999837875366,115.189,1436.523,0.9959999918937683
564,171.922,300.109,0.9670000076293945,147.697,411.826,0.9850000143051147,140.034,500.1,0.9890000224113464,116.057,635.765,0.968999981880188,108.202,764.52,0.9819999933242798,99.919,876.009,0.972000002861023,100.142,980.506,0.9959999918937683,99.872,1108.363,0.9959999918937683,99.501,1212.098,0.9959999918937683,106.758,1339.761,0.9919999837875366,115.235,1436.5,0.9959999918937683
565,171.937,300.087,0.968999981880188,147.735,411.849,0.9940000176429749,140.073,500.257,0.9890000224113464,116.048,644.061,0.9900000095367432,107.972,771.825,0.9940000176429749,99.849,876.038,0.968999981880188,100.138,980.145,0.9950000047683716,99.858,1108.396,0.9959999918937683,99.507,1212.079,0.9959999918937683,106.726,1339.758,0.9909999966621399,115.227,1436.468,0.9959999918937683
566,164.157,307.77,0.9929999709129333,147.767,403.811,0.996999979019165,139.872,492.059,0.9810000061988831,115.899,643.675,0.996999979019165,108.209,764.569,0.9869999885559082,100.123,868.3,0.9959999918937683,100.201,979.74,0.9950000047683716,99.916,1108.104,0.9959999918937683,99.401,1212.028,0.9959999918937683,106.812,1339.76,0.9919999837875366,115.298,1436.46,0.9959999918937683
567,164.141,308.083,0.9950000047683716,147.55,411.831,0.9959999918937683,140.019,499.789,0.9900000095367432,116.091,635.798,0.9929999709129333,108.093,764.279,0.984000027179718,100.125,868.165,0.996999979019165,99.989,980.456,0.996999979019165,99.766,1108.283,0.9959999918937683,99.34,1211.995,0.996999979019165,106.692,1339.762,0.9909999966621399,115.301,1436.491,0.9959999918937683
568,164.119,308.077,0.9940000176429749,147.657,403.806,0.996999979019165,140.051,491.768,0.6100000143051147,115.989,628.149,0.9959999918937683,108.05,764.234,0.9850000143051147,100.078,868.071,0.9959999918937683,99.967,980.037,0.996999979019165,99.778,1108.388,0.9959999918937683,99.564,1212.164,0.9959999918937683,106.689,1339.762,0.9909999966621399,115.32,1436.491,0.9959999918937683
569,164.105,308.114,0.9959999918937683,147.849,395.923,0.9950000047683716,139.985,491.717,0.7900000214576721,116.024,635.827,0.9959999918937683,108.079,764.25,0.9860000014305115,100.044,867.99,0.9959999918937683,99.951,979.764,0.996999979019165,99.896,1116.127,0.9929999709129333,99.615,1219.392,0.9990000128746033,106.718,1339.752,0.9909999966621399,115.325,1436.512,0.9959999918937683
570,164.136,308.0,0.9950000047683716,147.561,403.763,0.9980000257492065,131.84,499.788,0.8130000233650208,115.988,635.757,0.9940000176429749,108.091,764.288,0.9879999756813049,100.148,867.914,0.996999979019165,100.022,979.945,0.9959999918937683,99.834,1116.111,0.9929999709129333,99.374,1220.011,0.9990000128746033,106.715,1339.75,0.9900000095367432,115.251,1436.534,0.9959999918937683
571,164.271,300.16,0.9919999837875366,147.573,411.922,0.9869999885559082,131.873,507.9,0.9980000257492065,115.834,643.359,0.9980000257492065,108.018,764.218,0.9810000061988831,100.312,867.762,0.9959999918937683,100.102,979.859,0.9959999918937683,99.869,1116.112,0.9940000176429749,99.361,1219.982,0.9990000128746033,106.667,1339.753,0.9900000095367432,115.28,1436.499,0.9959999918937683
572,164.236,307.889,0.9929999709129333,147.663,404.156,0.9919999837875366,131.757,507.94,0.9980000257492065,115.875,628.263,0.9959999918937683,108.42,756.283,0.996999979019165,107.801,867.902,0.9850000143051147,100.093,979.939,0.9959999918937683,99.833,1116.105,0.9940000176429749,99.517,1219.551,0.9990000128746033,106.736,1339.75,0.9900000095367432,115.246,1436.51,0.9959999918937683
573,164.385,300.019,0.9929999709129333,147.582,411.854,0.9950000047683716,131.86,508.028,0.996999979019165,115.739,628.277,0.996999979019165,108.311,756.248,0.996999979019165,107.785,867.888,0.9860000014305115,100.103,979.536,0.9950000047683716,99.844,1116.111,0.9940000176429749,99.417,1212.066,0.9959999918937683,106.833,1339.736,0.9909999966621399,115.245,1436.513,0.9959999918937683
574,164.501,300.154,0.9819999933242798,147.759,404.174,0.996999979019165,131.941,507.953,0.996999979019165,115.872,635.798,0.996999979019165,108.167,756.004,0.996999979019165,107.673,860.008,0.9610000252723694,99.999,979.738,0.9959999918937683,99.759,1116.089,0.9940000176429749,99.581,1219.698,0.9990000128746033,106.929,1339.741,0.9919999837875366,115.221,1436.524,0.9959999918937683
575,164.205,307.951,0.9950000047683716,147.593,411.835,0.996999979019165,131.788,508.019,0.9980000257492065,115.893,635.871,0.996999979019165,108.393,756.299,0.996999979019165,107.75,859.997,0.9660000205039978,100.183,979.454,0.9940000176429749,99.797,1116.08,0.9950000047683716,99.521,1212.143,0.9959999918937683,106.768,1339.747,0.9909999966621399,115.19,1436.518,0.9959999918937683
576,164.098,307.996,0.9980000257492065,147.66,411.878,0.9929999709129333,131.795,507.956,0.9980000257492065,115.799,643.187,0.9990000128746033,108.59,756.511,0.9980000257492065,100.037,860.165,0.984000027179718,100.042,979.824,0.9959999918937683,99.678,1116.064,0.9950000047683716,99.41,1219.7,0.9990000128746033,106.786,1339.753,0.9909999966621399,115.115,1436.478,0.9959999918937683
577,164.069,308.075,0.996999979019165,147.748,411.824,0.9980000257492065,131.909,515.655,0.9990000128746033,115.865,643.176,0.9990000128746033,108.722,756.387,0.9980000257492065,100.186,867.365,0.9950000047683716,99.54,981.056,0.9980000257492065,99.6,1108.279,0.9980000257492065,99.106,1219.677,0.9990000128746033,106.733,1339.756,0.9909999966621399,115.18,1436.499,0.9959999918937683
578,164.162,315.993,0.9940000176429749,139.856,419.996,0.9940000176429749,132.065,507.955,0.9929999709129333,116.045,635.85,0.9950000047683716,108.377,764.693,0.9900000095367432,107.732,859.973,0.9860000014305115,99.546,980.737,0.9980000257492065,99.737,1108.255,0.9980000257492065,98.947,1219.792,0.9990000128746033,106.842,1339.749,0.9919999837875366,115.247,1436.562,0.9959999918937683
579,164.136,315.991,0.9940000176429749,139.898,420.48,0.9959999918937683,131.85,515.945,0.9990000128746033,123.779,628.058,0.9829999804496765,108.323,764.537,0.9900000095367432,100.26,867.635,0.9990000128746033,99.569,980.834,0.9980000257492065,99.861,1108.473,0.9980000257492065,99.114,1211.909,0.9959999918937683,106.886,1339.738,0.9919999837875366,115.31,1436.538,0.9959999918937683
580,164.105,315.999,0.9950000047683716,139.787,420.294,0.9959999918937683,132.03,515.722,0.9990000128746033,123.768,628.246,0.9679999947547913,108.741,756.366,0.9980000257492065,100.062,867.745,0.9990000128746033,99.635,980.893,0.9980000257492065,99.752,1108.569,0.9980000257492065,99.097,1211.91,0.9959999918937683,106.707,1332.391,0.9980000257492065,115.297,1436.494,0.9959999918937683
581,164.073,315.963,0.9940000176429749,147.476,420.199,0.9990000128746033,132.002,516.073,0.9990000128746033,123.906,635.858,0.9649999737739563,108.711,756.371,0.9980000257492065,100.055,867.699,0.9990000128746033,99.624,980.893,0.9980000257492065,99.787,1108.625,0.9980000257492065,99.159,1211.929,0.9959999918937683,106.693,1332.339,0.9980000257492065,115.288,1436.51,0.9959999918937683
582,164.073,316.01,0.9929999709129333,139.795,411.993,0.9810000061988831,132.09,515.697,0.9980000257492065,123.892,635.896,0.9430000185966492,108.738,756.493,0.9980000257492065,100.14,867.646,0.9990000128746033,99.705,980.817,0.9980000257492065,99.881,1116.106,0.9940000176429749,99.092,1211.945,0.9959999918937683,106.634,1332.258,0.9980000257492065,115.209,1436.465,0.9959999918937683
583,164.06,316.009,0.9940000176429749,139.933,420.09,0.9919999837875366,132.044,507.949,0.996999979019165,116.021,635.974,0.9919999837875366,108.735,756.438,0.9980000257492065,99.956,860.19,0.996999979019165,99.722,980.842,0.9980000257492065,99.799,1108.588,0.996999979019165,99.069,1211.914,0.9959999918937683,106.53,1332.093,0.9980000257492065,115.362,1428.535,0.9990000128746033
584,164.072,323.758,0.9980000257492065,139.844,420.436,0.9909999966621399,131.997,515.406,0.9980000257492065,116.035,636.016,0.9959999918937683,108.709,756.347,0.9980000257492065,99.596,860.062,0.9909999966621399,99.893,980.572,0.996999979019165,99.975,1108.645,0.996999979019165,99.658,1220.444,0.9990000128746033,106.876,1332.301,0.9980000257492065,115.198,1436.409,0.9959999918937683
585,164.066,323.775,0.9980000257492065,139.8,420.339,0.9909999966621399,131.952,515.206,0.9990000128746033,123.934,635.905,0.9890000224113464,108.62,756.243,0.9980000257492065,100.027,867.738,0.9950000047683716,100.266,979.693,0.9959999918937683,100.141,1108.59,0.9959999918937683,99.33,1220.007,0.9990000128746033,106.557,1331.938,0.9980000257492065,115.188,1436.4,0.9959999918937683
586,164.087,323.729,0.9980000257492065,139.908,420.541,0.9890000224113464,131.893,516.036,0.9990000128746033,123.931,635.89,0.9900000095367432,108.629,756.283,0.9980000257492065,99.943,867.761,0.9950000047683716,100.254,979.457,0.9959999918937683,99.999,1116.069,0.9940000176429749,99.375,1220.015,0.9990000128746033,106.606,1331.986,0.9980000257492065,115.377,1428.45,0.9980000257492065
