scorer,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000
511,436.123,299.876,0.9860000014305115,371.848,372.106,0.9980000257492065,283.877,476.077,0.9879999756813049,212.106,595.653,0.9990000128746033,155.812,715.363,0.9779999852180481,115.016,851.552,0.996999979019165,91.312,987.876,0.9269999861717224,83.29,1131.757,0.9860000014305115,82.914,1259.725,0.9890000224113464,99.204,1372.29,0.9929999709129333,115.654,1467.985,0.9879999756813049
512,420.059,291.997,0.9929999709129333,355.996,379.998,0.996999979019165,283.806,468.089,0.9950000047683716,211.683,595.894,0.9990000128746033,155.736,723.568,0.9950000047683716,115.328,859.553,0.9940000176429749,91.363,987.91,0.9660000205039978,83.173,1131.701,0.9869999885559082,82.695,1259.751,0.9900000095367432,99.264,1372.204,0.9940000176429749,115.641,1468.07,0.9900000095367432
513,411.882,291.921,0.9800000190734863,347.697,372.3,0.9950000047683716,275.986,468.344,0.9990000128746033,211.873,595.67,0.9990000128746033,155.735,723.995,0.9950000047683716,115.369,859.642,0.9940000176429749,91.424,987.91,0.9620000123977661,83.352,1131.814,0.984000027179718,90.865,1259.944,0.9580000042915344,106.48,1372.055,0.9869999885559082,115.582,1460.592,0.9959999918937683
514,395.894,291.996,0.9800000190734863,339.95,372.287,0.9990000128746033,267.902,468.238,0.9940000176429749,203.787,595.981,0.9900000095367432,148.252,731.444,0.996999979019165,115.37,859.644,0.9940000176429749,91.404,987.92,0.9449999928474426,83.281,1131.777,0.984000027179718,91.036,1259.976,0.8880000114440918,106.565,1371.914,0.9860000014305115,115.424,1460.314,0.9959999918937683
515,379.918,291.983,0.984000027179718,324.148,372.318,0.996999979019165,259.923,467.886,0.9980000257492065,203.897,603.836,0.9160000085830688,148.375,723.815,0.9990000128746033,115.279,867.619,0.9990000128746033,91.373,987.898,0.9620000123977661,90.988,1131.902,0.9750000238418579,91.179,1259.986,0.6859999895095825,106.726,1364.012,0.996999979019165,115.157,1459.814,0.9940000176429749
516,379.92,283.891,0.9330000281333923,315.86,380.012,0.984000027179718,259.826,468.112,0.9980000257492065,196.03,604.01,0.7039999961853027,148.322,723.836,0.9990000128746033,115.324,867.614,0.9990000128746033,91.385,987.908,0.9010000228881836,90.924,1131.762,0.9800000190734863,90.964,1259.971,0.8560000061988831,100.744,1363.603,0.9980000257492065,115.25,1459.765,0.9959999918937683
517,363.918,292.026,0.9679999947547913,315.634,372.185,0.9919999837875366,251.943,468.017,0.9940000176429749,187.967,603.784,0.9589999914169312,148.215,723.929,0.9990000128746033,115.252,867.826,0.9990000128746033,91.376,987.89,0.8859999775886536,90.915,1131.746,0.9829999804496765,90.96,1251.848,0.8180000185966492,100.732,1347.821,0.9980000257492065,115.508,1452.058,0.9869999885559082
518,363.881,275.837,0.9729999899864197,307.571,371.531,0.9980000257492065,244.101,475.9,0.9909999966621399,187.911,603.774,0.9729999899864197,148.114,731.551,0.9980000257492065,115.25,868.135,0.9980000257492065,91.478,987.944,0.8659999966621399,90.959,1131.768,0.9729999899864197,91.307,1260.058,0.9350000023841858,107.882,1372.058,0.9750000238418579,115.435,1459.679,0.9959999918937683
519,356.021,267.834,0.9829999804496765,307.965,364.027,0.984000027179718,244.166,468.369,0.9940000176429749,228.078,483.942,0.9010000228881836,148.072,731.774,0.9940000176429749,115.28,867.759,0.9980000257492065,91.342,987.846,0.9620000123977661,90.947,1131.739,0.9760000109672546,91.293,1260.082,0.8519999980926514,101.229,1356.408,0.9729999899864197,115.352,1459.601,0.9959999918937683
520,340.002,283.853,0.9860000014305115,299.841,363.968,0.9789999723434448,243.879,460.111,0.9860000014305115,180.177,603.895,0.9240000247955322,147.981,724.798,0.9990000128746033,115.149,868.199,0.9980000257492065,91.382,987.833,0.9279999732971191,91.018,1131.716,0.9739999771118164,91.242,1260.05,0.9520000219345093,106.958,1380.042,0.9959999918937683,115.386,1459.865,0.9959999918937683
521,331.911,283.882,0.9340000152587891,283.785,371.971,0.9639999866485596,235.85,460.095,0.9580000042915344,227.859,475.76,0.7760000228881836,139.835,731.401,0.9869999885559082,108.084,868.638,0.9919999837875366,91.408,987.861,0.8309999704360962,91.055,1131.728,0.9670000076293945,90.953,1251.75,0.9729999899864197,99.652,1332.159,0.9950000047683716,115.466,1451.987,0.9860000014305115
522,316.033,299.953,0.9259999990463257,259.987,388.169,0.9900000095367432,235.821,460.112,0.9399999976158142,219.878,484.369,0.9869999885559082,140.068,739.767,0.9829999804496765,107.886,875.77,0.984000027179718,91.68,995.916,0.9779999852180481,91.023,1131.736,0.9599999785423279,90.831,1252.227,0.9929999709129333,99.483,1331.196,0.9940000176429749,115.499,1451.941,0.9869999885559082
523,308.09,299.89,0.9869999885559082,259.766,396.141,0.9330000281333923,219.747,484.001,0.9129999876022339,171.872,612.154,0.9679999947547913,139.718,739.692,0.9940000176429749,115.334,868.341,0.9980000257492065,91.909,995.661,0.9629999995231628,91.03,1131.73,0.9769999980926514,91.045,1244.002,0.9769999980926514,99.531,1331.211,0.996999979019165,115.564,1451.983,0.9869999885559082
524,299.918,299.898,0.9470000267028809,268.382,347.949,0.7559999823570251,212.235,484.565,0.984000027179718,171.914,611.942,0.9760000109672546,139.855,739.823,0.9890000224113464,115.063,868.685,0.9980000257492065,91.542,987.861,0.9169999957084656,91.148,1123.505,0.9919999837875366,90.966,1251.304,0.9959999918937683,99.778,1331.491,0.9959999918937683,115.403,1451.861,0.9860000014305115
525,292.1,283.886,0.9789999723434448,251.565,371.84,0.9570000171661377,212.061,476.083,0.9860000014305115,171.913,612.138,0.9860000014305115,132.45,739.42,0.9980000257492065,108.051,868.227,0.9929999709129333,98.522,980.373,0.9890000224113464,90.827,1123.685,0.9929999709129333,90.682,1235.86,0.996999979019165,99.298,1331.278,0.9980000257492065,115.371,1451.873,0.9879999756813049
526,283.919,292.012,0.9829999804496765,251.605,371.971,0.9919999837875366,203.786,483.952,0.9869999885559082,163.878,612.037,0.9980000257492065,131.917,739.576,0.9990000128746033,107.972,868.271,0.9940000176429749,91.359,996.054,0.9919999837875366,90.853,1123.652,0.9929999709129333,90.624,1235.748,0.9980000257492065,99.137,1331.498,0.9980000257492065,115.652,1452.129,0.9869999885559082
527,276.189,283.919,0.9909999966621399,235.622,372.2,0.9940000176429749,203.82,476.088,0.9829999804496765,163.977,603.845,0.9959999918937683,131.901,740.413,0.9990000128746033,107.913,859.895,0.9829999804496765,98.674,987.764,0.9929999709129333,90.791,1123.853,0.9929999709129333,90.603,1235.578,0.996999979019165,99.368,1331.364,0.9990000128746033,114.819,1443.773,0.9950000047683716
528,267.917,283.917,0.9620000123977661,227.932,379.965,0.9950000047683716,195.76,492.077,0.9869999885559082,163.571,611.357,0.9990000128746033,131.735,747.453,0.9959999918937683,108.214,868.133,0.9919999837875366,98.805,987.797,0.9800000190734863,90.791,1123.837,0.9929999709129333,98.333,1227.835,0.9919999837875366,99.738,1324.282,0.9919999837875366,114.931,1443.731,0.9950000047683716
529,260.171,283.947,0.9900000095367432,227.976,371.688,0.9929999709129333,195.763,476.249,0.9850000143051147,763.94,1148.049,0.40299999713897705,131.693,747.6,0.9850000143051147,107.99,875.923,0.9819999933242798,98.87,995.868,0.9789999723434448,90.803,1123.98,0.9940000176429749,91.1,1228.004,0.9850000143051147,99.328,1324.333,0.9929999709129333,115.03,1443.824,0.9959999918937683
530,251.906,291.893,0.9860000014305115,219.815,380.088,0.9480000138282776,180.082,516.211,0.9940000176429749,147.648,667.687,0.5339999794960022,123.739,763.429,0.9290000200271606,108.231,876.111,0.9729999899864197,99.714,979.789,0.9269999861717224,91.04,1124.323,0.9919999837875366,98.472,1227.871,0.9919999837875366,99.467,1324.074,0.9929999709129333,115.072,1443.954,0.9959999918937683
531,244.18,292.04,0.9929999709129333,203.882,396.023,0.9570000171661377,179.992,492.279,0.9850000143051147,260.069,219.943,0.8069999814033508,123.93,763.562,0.9750000238418579,108.556,868.137,0.9739999771118164,99.561,972.003,0.7279999852180481,98.727,1124.283,0.9959999918937683,98.739,1227.954,0.9900000095367432,100.055,1331.598,0.996999979019165,115.214,1443.82,0.9959999918937683
532,235.942,299.929,0.9580000042915344,195.972,395.875,0.9860000014305115,179.84,492.28,0.9610000252723694,147.418,643.724,0.6470000147819519,124.021,740.237,0.9900000095367432,107.815,843.869,0.953000009059906,99.137,964.397,0.9300000071525574,100.069,1131.913,0.9539999961853027,99.029,1235.535,0.9980000257492065,100.005,1324.201,0.9929999709129333,115.078,1443.727,0.9940000176429749
533,228.106,307.72,0.9860000014305115,187.883,396.063,0.9679999947547913,171.776,516.126,0.9700000286102295,244.445,212.355,0.8059999942779541,123.857,740.359,0.9789999723434448,115.231,827.994,0.9729999899864197,99.47,964.249,0.9459999799728394,99.868,1131.863,0.968999981880188,99.365,1236.696,0.9980000257492065,106.7,1323.972,0.9829999804496765,115.306,1443.76,0.9950000047683716
534,219.991,299.96,0.9570000171661377,187.867,396.072,0.972000002861023,171.816,500.034,0.9909999966621399,147.681,603.764,0.9919999837875366,123.7,747.622,0.765999972820282,108.426,884.722,0.9769999980926514,99.562,963.885,0.9810000061988831,99.632,1124.667,0.9810000061988831,100.287,1244.002,0.9810000061988831,106.607,1332.082,0.9959999918937683,115.24,1443.955,0.9950000047683716
535,212.174,299.945,0.9860000014305115,179.858,404.035,0.984000027179718,163.89,492.256,0.9940000176429749,147.587,603.819,0.9819999933242798,115.842,756.212,0.9660000205039978,108.266,876.084,0.9539999961853027,99.18,963.666,0.9760000109672546,98.996,1131.573,0.9829999804496765,99.374,1237.023,0.996999979019165,106.696,1331.894,0.996999979019165,115.517,1436.048,0.9869999885559082
536,212.153,299.942,0.9819999933242798,171.644,404.156,0.9900000095367432,163.96,500.124,0.9950000047683716,139.88,612.329,0.9879999756813049,116.195,755.839,0.9959999918937683,115.735,844.053,0.7009999752044678,99.425,955.827,0.9860000014305115,99.457,1115.841,0.9710000157356262,99.754,1237.117,0.9959999918937683,106.753,1331.847,0.9940000176429749,114.963,1443.533,0.9940000176429749
537,203.938,299.891,0.9179999828338623,171.514,404.124,0.9890000224113464,155.881,508.157,0.9760000109672546,139.907,628.17,0.9710000157356262,116.569,756.341,0.8640000224113464,115.565,795.961,0.8920000195503235,99.575,955.775,0.9850000143051147,99.339,1124.67,0.9950000047683716,99.949,1235.858,0.9980000257492065,107.083,1331.75,0.9929999709129333,114.854,1443.537,0.9929999709129333
538,203.929,292.065,0.9710000157356262,171.725,396.002,0.9679999947547913,155.833,492.124,0.9750000238418579,139.807,596.279,0.9670000076293945,116.484,723.888,0.9559999704360962,107.797,828.0,0.9660000205039978,99.309,955.878,0.9879999756813049,99.47,1124.373,0.9950000047683716,99.812,1203.915,0.9829999804496765,106.687,1323.909,0.9850000143051147,115.194,1435.703,0.9829999804496765
539,196.156,299.961,0.984000027179718,163.844,396.105,0.9909999966621399,155.853,492.053,0.9769999980926514,131.582,660.38,0.7170000076293945,116.614,756.21,0.9649999737739563,115.102,827.781,0.972000002861023,99.125,955.932,0.9559999704360962,99.321,1107.966,0.9919999837875366,100.057,1219.205,0.9800000190734863,106.87,1323.922,0.9800000190734863,115.073,1435.623,0.9789999723434448
540,187.93,307.955,0.9819999933242798,164.119,395.909,0.9959999918937683,148.017,492.116,0.9940000176429749,139.651,596.108,0.9890000224113464,116.193,715.664,0.9950000047683716,108.001,835.714,0.9900000095367432,98.723,963.653,0.9959999918937683,98.732,1091.967,0.9980000257492065,99.275,1203.865,0.9980000257492065,106.619,1316.242,0.9959999918937683,115.071,1435.717,0.9860000014305115
541,187.933,307.878,0.9869999885559082,164.232,388.134,0.996999979019165,148.021,492.099,0.9919999837875366,139.725,596.131,0.9890000224113464,123.756,708.209,0.9909999966621399,107.981,835.789,0.9879999756813049,99.265,955.762,0.9950000047683716,98.933,1092.247,0.9980000257492065,99.374,1204.191,0.9980000257492065,106.658,1323.91,0.9850000143051147,114.972,1435.733,0.9869999885559082
542,187.913,307.914,0.984000027179718,163.931,395.927,0.9959999918937683,147.974,492.209,0.9940000176429749,139.826,587.81,0.9769999980926514,123.762,707.793,0.9869999885559082,114.786,835.744,0.996999979019165,99.368,964.205,0.9900000095367432,99.004,1099.619,0.9879999756813049,99.377,1204.13,0.9980000257492065,106.573,1323.935,0.9860000014305115,114.956,1435.762,0.9879999756813049
543,187.884,307.934,0.9819999933242798,163.676,396.06,0.9929999709129333,148.052,484.812,0.996999979019165,132.147,596.261,0.9810000061988831,123.629,708.226,0.9890000224113464,115.019,827.573,0.9900000095367432,99.576,971.913,0.9900000095367432,98.975,1099.615,0.9879999756813049,99.345,1204.352,0.9980000257492065,106.694,1323.885,0.9829999804496765,115.06,1435.804,0.9890000224113464
544,187.895,307.824,0.9779999852180481,155.81,396.174,0.9509999752044678,148.262,499.519,0.9890000224113464,131.982,587.945,0.9259999990463257,115.772,715.532,0.9900000095367432,115.001,827.622,0.9890000224113464,99.729,972.052,0.9900000095367432,99.064,1099.688,0.9869999885559082,99.212,1211.91,0.9909999966621399,106.819,1323.889,0.9750000238418579,115.039,1435.81,0.9890000224113464
545,180.15,299.944,0.9789999723434448,155.641,404.237,0.9520000219345093,148.18,499.803,0.9919999837875366,131.589,635.752,0.9240000247955322,116.141,715.858,0.9860000014305115,115.186,827.649,0.9900000095367432,99.625,964.534,0.9869999885559082,99.067,1099.687,0.9869999885559082,99.376,1204.027,0.9990000128746033,106.815,1323.877,0.9750000238418579,115.093,1435.862,0.9890000224113464
546,187.914,299.911,0.9340000152587891,155.821,396.091,0.9100000262260437,148.024,500.006,0.9959999918937683,131.693,628.139,0.9909999966621399,116.108,715.775,0.9909999966621399,107.494,820.423,0.9800000190734863,99.948,972.1,0.9750000238418579,99.042,1099.674,0.9869999885559082,99.414,1203.71,0.9990000128746033,106.816,1323.893,0.9779999852180481,115.1,1435.842,0.9890000224113464
547,180.067,299.913,0.9810000061988831,155.839,396.158,0.9359999895095825,147.763,508.05,0.9909999966621399,131.811,619.882,0.8420000076293945,116.306,715.645,0.9929999709129333,107.742,827.808,0.9819999933242798,99.913,972.162,0.9750000238418579,99.051,1099.696,0.9869999885559082,99.444,1204.089,0.9980000257492065,106.829,1323.878,0.9760000109672546,115.067,1435.786,0.9869999885559082
548,187.929,283.929,0.9350000023841858,148.384,403.841,0.9769999980926514,147.976,499.984,0.996999979019165,131.549,612.733,0.9909999966621399,116.106,715.539,0.9950000047683716,107.875,820.74,0.984000027179718,99.809,972.282,0.9779999852180481,99.079,1099.717,0.9860000014305115,99.462,1204.187,0.9980000257492065,107.04,1332.298,0.9940000176429749,115.247,1435.883,0.9879999756813049
549,171.88,339.895,0.9539999961853027,147.854,412.048,0.9919999837875366,139.924,500.265,0.984000027179718,131.607,619.819,0.9869999885559082,116.314,731.769,0.9940000176429749,107.939,899.758,0.984000027179718,99.956,972.345,0.9589999914169312,99.111,1099.728,0.9860000014305115,99.278,1203.778,0.9990000128746033,107.146,1316.077,0.9779999852180481,115.097,1435.839,0.9869999885559082
550,179.94,315.881,0.9649999737739563,147.702,412.068,0.9909999966621399,139.931,500.021,0.9760000109672546,131.693,619.868,0.9639999866485596,116.198,740.476,0.996999979019165,107.803,891.996,0.9700000286102295,99.843,972.316,0.9679999947547913,99.031,1099.749,0.9869999885559082,99.709,1202.916,0.9980000257492065,106.823,1315.858,0.9950000047683716,115.127,1435.8,0.9850000143051147
551,180.045,291.899,0.9850000143051147,147.744,412.071,0.9900000095367432,148.03,500.103,0.9940000176429749,123.755,628.395,0.9850000143051147,116.091,739.748,0.9980000257492065,107.883,827.955,0.9779999852180481,100.032,980.148,0.9359999895095825,99.001,1099.708,0.9869999885559082,99.542,1203.37,0.9990000128746033,107.478,1315.361,0.9909999966621399,115.06,1435.803,0.9850000143051147
552,171.939,323.958,0.9649999737739563,147.671,412.127,0.9879999756813049,139.888,508.086,0.9729999899864197,123.776,628.372,0.984000027179718,116.23,731.796,0.9900000095367432,115.081,820.657,0.9940000176429749,99.981,980.299,0.9300000071525574,98.941,1099.671,0.9869999885559082,99.436,1203.547,0.9990000128746033,107.061,1323.866,0.9729999899864197,115.089,1435.845,0.9879999756813049
553,171.94,307.995,0.968999981880188,147.655,412.116,0.984000027179718,139.894,508.08,0.9800000190734863,123.785,635.804,0.9589999914169312,116.085,731.718,0.9929999709129333,115.162,827.555,0.9929999709129333,99.984,980.432,0.9369999766349792,98.94,1099.683,0.9869999885559082,99.137,1203.782,0.9990000128746033,106.989,1323.879,0.9789999723434448,115.089,1435.794,0.9860000014305115
554,171.944,308.021,0.9620000123977661,147.807,404.152,0.9660000205039978,139.978,499.947,0.9700000286102295,123.836,635.882,0.9520000219345093,116.033,731.739,0.9919999837875366,115.254,827.895,0.9879999756813049,99.715,987.921,0.972000002861023,98.945,1099.686,0.9869999885559082,99.043,1203.79,0.9990000128746033,106.737,1323.854,0.9829999804496765,115.035,1435.775,0.9850000143051147
555,171.928,307.947,0.9610000252723694,147.871,403.954,0.9900000095367432,139.931,499.937,0.9649999737739563,131.587,587.863,0.9369999766349792,116.082,724.081,0.9950000047683716,115.204,827.693,0.9919999837875366,99.48,987.818,0.9860000014305115,98.826,1107.851,0.9980000257492065,99.253,1204.443,0.9980000257492065,106.777,1332.28,0.9959999918937683,115.107,1435.839,0.9850000143051147
556,171.931,308.064,0.9769999980926514,155.603,404.19,0.9879999756813049,140.011,499.9,0.972000002861023,123.871,651.88,0.9150000214576721,115.727,756.112,0.9940000176429749,107.976,884.653,0.9589999914169312,99.998,979.903,0.9599999785423279,98.995,1108.145,0.9980000257492065,99.343,1204.959,0.9980000257492065,106.699,1332.208,0.9959999918937683,115.049,1435.824,0.984000027179718
557,171.955,307.999,0.9800000190734863,148.159,404.129,0.9950000047683716,139.899,499.844,0.9269999861717224,123.937,644.228,0.8889999985694885,116.045,739.886,0.9959999918937683,115.295,827.865,0.9779999852180481,100.18,972.254,0.9670000076293945,99.03,1108.032,0.996999979019165,99.441,1204.611,0.9980000257492065,106.655,1332.233,0.9959999918937683,115.055,1435.832,0.9850000143051147
558,171.956,307.978,0.9810000061988831,147.822,396.177,0.9850000143051147,139.93,491.97,0.906000018119812,123.844,635.832,0.9679999947547913,115.737,747.675,0.9879999756813049,107.887,884.75,0.9739999771118164,99.895,972.046,0.9869999885559082,99.139,1108.126,0.996999979019165,99.771,1204.538,0.9980000257492065,106.623,1332.196,0.9959999918937683,115.054,1435.861,0.984000027179718
559,171.951,299.934,0.9150000214576721,147.854,403.938,0.9909999966621399,139.845,500.162,0.9750000238418579,123.796,635.825,0.9660000205039978,115.73,739.837,0.996999979019165,107.733,884.149,0.9890000224113464,99.851,972.073,0.9810000061988831,99.068,1107.942,0.9959999918937683,99.728,1204.074,0.9990000128746033,106.818,1332.262,0.9959999918937683,114.737,1443.589,0.9929999709129333
560,171.934,299.927,0.921999990940094,147.788,396.171,0.9570000171661377,139.86,500.271,0.9419999718666077,123.756,644.326,0.9190000295639038,115.657,739.837,0.9959999918937683,107.801,884.773,0.9890000224113464,99.36,979.609,0.9829999804496765,99.055,1108.099,0.996999979019165,99.788,1203.813,0.9980000257492065,106.754,1323.912,0.984000027179718,115.031,1435.819,0.9829999804496765
561,171.953,308.111,0.9760000109672546,147.972,396.159,0.9380000233650208,139.855,508.132,0.968999981880188,123.734,644.277,0.9010000228881836,115.405,747.619,0.9919999837875366,107.702,884.749,0.9869999885559082,99.395,979.514,0.9810000061988831,99.049,1107.964,0.996999979019165,99.765,1203.571,0.9990000128746033,106.778,1323.969,0.984000027179718,115.01,1435.806,0.9829999804496765
562,171.93,299.913,0.9380000233650208,147.974,396.171,0.9340000152587891,139.954,499.86,0.9129999876022339,123.713,644.246,0.9520000219345093,115.589,739.769,0.996999979019165,108.428,835.606,0.9819999933242798,99.402,971.834,0.9890000224113464,99.066,1107.954,0.996999979019165,99.626,1203.951,0.9990000128746033,106.685,1323.94,0.9850000143051147,115.026,1435.868,0.9850000143051147
563,164.185,307.964,0.9900000095367432,148.078,396.189,0.9710000157356262,139.901,500.083,0.9120000004768372,131.869,604.004,0.6990000009536743,115.515,731.526,0.9959999918937683,108.291,835.506,0.9819999933242798,99.311,971.797,0.9869999885559082,99.09,1108.149,0.996999979019165,99.736,1204.972,0.9980000257492065,106.805,1323.88,0.9810000061988831,115.021,1435.802,0.9829999804496765
564,171.94,299.919,0.9399999976158142,147.887,396.101,0.9789999723434448,139.941,500.117,0.8169999718666077,123.819,612.215,0.7509999871253967,115.591,731.598,0.9950000047683716,107.994,843.956,0.972000002861023,99.303,971.886,0.9890000224113464,99.03,1108.073,0.996999979019165,99.741,1205.088,0.9980000257492065,106.772,1323.894,0.9829999804496765,114.985,1435.797,0.9829999804496765
565,171.939,299.91,0.9269999861717224,147.793,396.102,0.9729999899864197,163.957,387.935,0.8209999799728394,131.75,604.06,0.7160000205039978,115.613,723.993,0.9990000128746033,108.233,836.335,0.9869999885559082,99.241,971.808,0.9869999885559082,99.02,1108.045,0.996999979019165,99.606,1204.783,0.9980000257492065,106.795,1323.883,0.9810000061988831,114.957,1435.823,0.9829999804496765
566,164.12,307.861,0.9900000095367432,147.932,396.105,0.9729999899864197,139.925,500.061,0.5109999775886536,123.92,628.155,0.9049999713897705,115.629,723.763,0.9980000257492065,108.123,835.885,0.9900000095367432,99.686,964.8,0.9869999885559082,98.97,1107.911,0.996999979019165,99.488,1204.673,0.9980000257492065,106.746,1323.89,0.9829999804496765,114.65,1443.471,0.9919999837875366
567,171.974,299.934,0.9129999876022339,148.036,380.083,0.9399999976158142,147.868,499.766,0.8930000066757202,123.764,628.359,0.9539999961853027,115.632,723.95,0.9980000257492065,108.255,835.74,0.9909999966621399,99.279,971.663,0.9909999966621399,98.888,1107.89,0.996999979019165,99.419,1204.241,0.9980000257492065,106.659,1323.99,0.9850000143051147,114.94,1435.752,0.9800000190734863
568,164.086,315.905,0.9800000190734863,148.034,387.97,0.906000018119812,139.918,508.014,0.7110000252723694,123.733,628.134,0.9710000157356262,115.896,715.819,0.9890000224113464,108.382,835.919,0.9890000224113464,99.316,971.711,0.9919999837875366,98.813,1107.784,0.996999979019165,99.452,1204.905,0.9980000257492065,106.491,1332.123,0.9959999918937683,115.025,1435.75,0.9800000190734863
569,164.1,315.893,0.9869999885559082,148.047,404.247,0.871999979019165,139.907,508.004,0.5569999814033508,123.746,628.222,0.9509999752044678,115.902,732.036,0.9800000190734863,108.466,836.556,0.9779999852180481,99.242,971.754,0.9890000224113464,98.845,1107.774,0.996999979019165,99.326,1204.353,0.9980000257492065,106.451,1332.009,0.9959999918937683,114.95,1435.741,0.9819999933242798
570,164.057,307.812,0.9890000224113464,148.096,380.276,0.9120000004768372,132.603,515.498,0.5080000162124634,123.828,619.929,0.8930000066757202,115.782,724.081,0.9959999918937683,108.309,836.345,0.9879999756813049,99.24,971.775,0.9879999756813049,98.846,1107.803,0.996999979019165,98.989,1211.872,0.9919999837875366,106.424,1332.09,0.996999979019165,114.996,1435.714,0.9819999933242798
571,163.999,315.876,0.9860000014305115,147.841,404.44,0.9789999723434448,139.865,499.798,0.7570000290870667,116.097,635.562,0.9210000038146973,115.467,747.785,0.9919999837875366,108.164,844.024,0.9679999947547913,99.145,971.743,0.9890000224113464,98.846,1107.858,0.9980000257492065,98.934,1211.873,0.9909999966621399,106.499,1332.193,0.996999979019165,114.987,1435.702,0.9810000061988831
572,163.984,315.88,0.9810000061988831,147.898,404.486,0.9639999866485596,139.931,507.947,0.39800000190734863,116.084,644.358,0.9549999833106995,116.083,748.165,0.9860000014305115,108.34,852.364,0.9629999995231628,99.071,971.729,0.9900000095367432,98.948,1107.983,0.9980000257492065,98.872,1211.871,0.9909999966621399,106.524,1332.302,0.996999979019165,115.015,1435.708,0.9819999933242798
573,163.966,315.878,0.9800000190734863,147.809,404.211,0.9919999837875366,139.845,500.194,0.9750000238418579,116.198,644.322,0.9079999923706055,115.992,748.011,0.9929999709129333,108.376,852.712,0.9639999866485596,99.099,971.7,0.9900000095367432,99.023,1108.054,0.9980000257492065,98.953,1211.865,0.9909999966621399,106.892,1332.406,0.9959999918937683,115.004,1435.7,0.9800000190734863
574,164.038,315.894,0.9829999804496765,147.925,404.242,0.9950000047683716,139.821,500.186,0.9810000061988831,116.109,644.561,0.8870000243186951,116.057,756.427,0.996999979019165,108.442,852.658,0.9549999833106995,99.252,964.804,0.9909999966621399,99.024,1108.052,0.996999979019165,98.898,1211.859,0.9909999966621399,106.838,1332.318,0.9959999918937683,115.025,1435.712,0.9810000061988831
575,164.022,315.884,0.9789999723434448,147.78,404.202,0.9909999966621399,139.841,499.999,0.9810000061988831,116.142,644.135,0.9940000176429749,115.863,756.114,0.9980000257492065,108.036,860.008,0.9570000171661377,99.259,971.74,0.9919999837875366,99.06,1108.095,0.996999979019165,98.966,1211.859,0.9909999966621399,106.924,1332.335,0.9959999918937683,114.933,1435.755,0.9819999933242798
576,164.038,315.906,0.9710000157356262,147.777,404.132,0.9909999966621399,139.872,508.034,0.9769999980926514,123.777,635.774,0.9340000152587891,115.728,747.58,0.9959999918937683,108.217,852.586,0.9750000238418579,99.039,979.46,0.984000027179718,99.14,1108.067,0.996999979019165,99.04,1211.844,0.9909999966621399,107.071,1332.513,0.9950000047683716,115.021,1435.765,0.984000027179718
577,164.056,315.899,0.9789999723434448,147.697,404.288,0.9909999966621399,131.993,508.066,0.9800000190734863,123.804,635.852,0.9559999704360962,115.834,756.31,0.9980000257492065,107.74,852.211,0.9890000224113464,98.546,979.904,0.9900000095367432,99.073,1108.443,0.9980000257492065,99.083,1211.901,0.9909999966621399,107.019,1332.455,0.9950000047683716,114.901,1435.716,0.9829999804496765
