scorer,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11,bodypart12,bodypart12,bodypart12
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4329,181.688,46.062,1.0,182.679,57.226,1.0,182.805,72.362,1.0,183.48,88.42,1.0,179.878,105.677,1.0,175.998,124.547,1.0,167.897,143.61,1.0,159.536,160.082,1.0,147.798,171.199,1.0,137.417,181.97,1.0,123.379,191.476,1.0,113.356,197.824,1.0
4330,181.726,45.974,1.0,182.726,57.218,1.0,182.853,72.333,1.0,183.435,88.469,1.0,180.021,105.683,1.0,176.295,124.446,1.0,168.131,143.719,1.0,159.691,160.146,1.0,148.4,171.486,1.0,135.769,182.41,1.0,124.138,192.015,1.0,114.256,198.223,1.0
4331,181.712,45.98,1.0,182.704,57.262,1.0,182.879,72.346,1.0,183.516,88.713,1.0,180.246,105.891,1.0,176.787,124.634,1.0,168.874,143.442,1.0,159.95,160.181,1.0,148.977,171.532,1.0,136.05,182.501,1.0,124.455,191.895,1.0,114.589,197.904,1.0
4332,181.771,46.062,1.0,182.867,57.281,1.0,182.859,72.345,1.0,183.56,88.594,1.0,180.181,105.631,1.0,177.033,124.383,1.0,169.013,142.984,1.0,160.537,159.818,1.0,149.268,170.888,1.0,136.376,182.207,1.0,124.451,191.834,1.0,114.17,197.972,1.0
4333,181.851,46.074,1.0,182.944,57.269,1.0,182.438,70.303,1.0,183.264,88.63,1.0,179.603,105.765,1.0,176.115,124.534,1.0,168.088,143.584,1.0,159.969,160.282,1.0,148.173,171.435,1.0,135.428,181.99,1.0,123.798,191.796,1.0,113.529,197.837,1.0
4334,181.748,45.982,1.0,182.871,57.227,1.0,182.951,72.362,1.0,183.581,88.529,1.0,179.857,105.634,1.0,176.021,124.528,1.0,169.803,143.427,1.0,159.502,159.872,1.0,146.906,171.547,1.0,136.85,181.694,1.0,122.613,191.259,1.0,112.545,197.838,1.0
4335,181.78,46.074,1.0,182.861,57.298,1.0,182.516,70.32,1.0,183.594,88.745,1.0,179.814,105.953,1.0,176.058,124.752,1.0,169.711,143.692,1.0,159.32,159.812,1.0,146.535,171.232,1.0,136.274,181.048,1.0,122.0,190.373,1.0,112.03,197.974,1.0
4336,181.703,45.962,1.0,182.773,57.237,1.0,182.907,72.472,1.0,183.62,88.702,1.0,179.744,105.94,1.0,175.994,124.784,1.0,167.708,143.743,1.0,159.648,159.877,1.0,147.028,171.211,1.0,136.957,181.559,1.0,122.58,190.791,1.0,112.393,197.643,1.0
4337,181.678,46.08,1.0,182.798,57.315,1.0,182.46,70.318,1.0,183.783,89.037,1.0,179.996,106.291,1.0,176.292,125.087,1.0,168.129,143.615,1.0,159.586,160.059,1.0,147.346,171.404,1.0,137.247,181.63,1.0,123.24,191.157,1.0,113.107,197.581,1.0
4338,181.698,46.041,1.0,182.708,57.238,1.0,182.739,72.433,1.0,183.53,88.696,1.0,179.8,105.758,1.0,176.208,124.576,1.0,168.072,143.63,1.0,159.837,159.962,1.0,148.171,171.114,1.0,135.416,181.673,1.0,123.648,191.362,1.0,113.631,197.678,1.0
4339,181.707,46.01,1.0,182.731,57.255,1.0,182.846,72.396,1.0,183.658,88.739,1.0,180.192,105.847,1.0,176.43,124.61,1.0,167.892,143.55,1.0,159.98,159.909,1.0,148.208,171.006,1.0,135.504,181.652,1.0,123.636,191.31,1.0,113.435,197.647,1.0
4340,181.707,45.96,1.0,182.774,57.251,1.0,182.998,72.264,1.0,183.852,88.752,1.0,180.448,105.775,1.0,176.832,124.703,1.0,168.093,143.375,1.0,160.122,159.797,1.0,147.885,170.594,1.0,137.338,181.4,1.0,123.183,190.824,1.0,113.07,197.48,1.0
4341,181.695,45.822,1.0,182.679,57.132,1.0,182.723,72.229,1.0,183.415,88.314,1.0,179.955,105.328,1.0,176.196,124.24,1.0,167.748,143.424,1.0,159.676,159.869,1.0,147.229,170.917,1.0,136.665,181.411,1.0,122.492,190.916,1.0,112.658,197.628,1.0
4342,181.695,45.937,1.0,182.63,57.126,1.0,182.649,72.224,1.0,183.378,88.115,1.0,179.964,105.245,1.0,175.865,124.453,1.0,169.657,143.537,1.0,159.066,160.047,1.0,146.306,171.476,1.0,135.906,181.529,1.0,121.844,191.006,1.0,112.294,197.657,1.0
4343,181.72,45.938,1.0,182.719,57.17,1.0,182.767,72.323,1.0,183.488,88.372,1.0,179.841,105.538,1.0,176.153,124.602,1.0,169.76,144.002,1.0,159.115,160.191,1.0,146.429,171.712,1.0,136.207,181.63,1.0,122.158,191.056,1.0,112.465,197.617,1.0
4344,181.779,46.172,1.0,182.744,57.316,1.0,182.892,72.532,1.0,183.635,88.697,1.0,180.047,105.956,1.0,176.514,124.515,1.0,168.352,143.222,1.0,159.862,159.904,1.0,148.153,170.725,1.0,137.5,181.33,1.0,123.353,191.104,1.0,113.15,197.496,1.0
4345,181.745,46.128,1.0,182.667,57.289,1.0,182.969,72.479,1.0,183.609,88.678,1.0,179.983,105.811,1.0,176.553,124.461,1.0,168.393,143.3,1.0,160.118,159.944,1.0,148.905,170.847,1.0,135.977,181.916,1.0,123.975,191.56,1.0,113.496,197.797,1.0
4346,181.77,46.145,1.0,182.714,57.392,1.0,182.509,70.272,1.0,183.633,88.989,1.0,179.977,106.207,1.0,176.784,124.791,1.0,168.44,143.572,1.0,160.246,159.994,1.0,149.066,170.701,1.0,136.134,182.133,1.0,124.225,191.575,1.0,113.75,197.786,1.0
4347,181.744,46.204,1.0,182.767,57.397,1.0,182.467,70.23,1.0,183.669,88.961,1.0,179.903,106.176,1.0,176.773,124.8,1.0,168.697,143.355,1.0,160.531,159.995,1.0,149.01,170.601,1.0,136.042,181.777,1.0,124.11,191.304,1.0,113.397,197.655,1.0
4348,181.649,46.11,1.0,182.759,57.285,1.0,182.895,72.489,1.0,183.484,88.602,1.0,179.778,105.673,1.0,176.341,124.287,1.0,168.113,143.38,1.0,160.277,159.646,1.0,148.48,170.414,1.0,135.594,181.284,1.0,123.917,191.218,1.0,113.306,197.536,1.0
4349,181.682,46.012,1.0,182.671,57.194,1.0,182.753,72.43,1.0,183.332,88.432,1.0,179.549,105.545,1.0,175.816,124.282,1.0,169.566,143.273,1.0,159.878,159.718,1.0,148.115,170.621,1.0,135.32,181.367,1.0,123.662,191.34,1.0,113.167,197.895,1.0
4350,181.676,46.084,1.0,182.755,57.351,1.0,182.876,72.567,1.0,183.562,88.747,1.0,179.838,105.822,1.0,176.132,124.481,1.0,167.911,143.428,1.0,160.042,159.74,1.0,148.069,170.717,1.0,135.266,181.146,1.0,123.526,191.141,1.0,112.996,197.682,1.0
4351,181.672,46.103,1.0,182.765,57.383,1.0,182.897,72.61,1.0,183.65,88.841,1.0,179.91,105.959,1.0,176.271,124.614,1.0,168.282,143.397,1.0,159.929,159.93,1.0,148.287,170.903,1.0,135.476,181.484,1.0,123.469,191.33,1.0,113.477,197.483,1.0
4352,181.724,46.189,1.0,182.851,57.4,1.0,182.487,70.19,1.0,183.524,88.81,1.0,179.772,105.967,1.0,176.28,124.532,1.0,168.322,143.473,1.0,159.94,160.207,1.0,148.394,171.179,1.0,135.537,181.811,1.0,123.528,191.619,1.0,113.533,197.713,1.0
4353,181.742,46.231,1.0,182.823,57.427,1.0,182.542,70.213,1.0,183.707,88.987,1.0,179.89,106.133,1.0,176.44,124.768,1.0,168.262,143.397,1.0,160.241,159.923,1.0,148.396,170.751,1.0,135.544,181.485,1.0,123.496,191.256,1.0,113.243,197.726,1.0
4354,181.751,46.252,1.0,182.795,57.419,1.0,182.502,70.234,1.0,183.679,88.979,1.0,179.986,106.149,1.0,176.476,124.858,1.0,168.191,143.184,1.0,159.681,159.965,1.0,147.457,171.22,1.0,137.049,181.64,1.0,122.811,191.035,1.0,112.904,197.757,1.0
4355,181.739,46.232,1.0,182.807,57.382,1.0,182.501,70.222,1.0,183.547,88.858,1.0,179.943,105.942,1.0,176.649,124.635,1.0,168.313,143.12,1.0,159.522,159.956,1.0,147.045,171.054,1.0,135.915,181.416,1.0,121.417,190.317,1.0,111.762,197.377,1.0
4356,181.846,46.26,1.0,182.837,57.353,1.0,182.574,70.376,1.0,183.815,88.943,1.0,180.253,106.348,1.0,175.808,125.272,1.0,169.494,143.691,1.0,157.813,160.088,1.0,144.339,171.741,1.0,133.126,180.961,1.0,119.151,189.339,1.0,110.002,196.142,1.0
4357,181.859,46.322,1.0,182.847,57.359,1.0,182.542,70.349,1.0,183.871,88.778,1.0,180.309,106.269,1.0,175.846,125.301,1.0,169.04,143.484,1.0,155.907,159.695,1.0,143.454,170.774,1.0,130.023,179.477,1.0,120.96,187.152,1.0,108.155,191.35,1.0
4358,181.748,46.367,1.0,182.661,57.342,1.0,182.172,70.448,1.0,183.205,88.793,1.0,179.238,106.332,1.0,177.093,124.915,1.0,167.79,143.304,1.0,154.407,160.004,1.0,142.327,171.153,1.0,127.941,179.888,1.0,119.642,186.088,1.0,106.641,190.349,1.0
4359,181.802,46.345,1.0,182.691,57.38,1.0,182.233,70.414,1.0,183.347,88.732,1.0,179.497,106.2,1.0,174.874,125.212,1.0,168.044,143.045,1.0,154.619,159.612,1.0,142.351,171.165,1.0,127.806,179.802,1.0,119.343,186.018,1.0,106.613,190.585,1.0
4360,181.78,46.232,1.0,182.764,57.337,1.0,182.776,72.441,1.0,183.738,88.66,1.0,180.146,105.945,1.0,175.746,125.126,1.0,168.92,143.185,1.0,156.421,159.443,1.0,143.503,170.702,1.0,129.823,179.084,1.0,120.715,186.91,1.0,107.875,191.134,1.0
4361,181.767,46.256,1.0,182.759,57.337,1.0,182.33,70.306,1.0,183.612,88.786,1.0,180.099,106.044,1.0,175.956,125.115,1.0,169.078,143.346,1.0,157.164,159.785,1.0,144.044,170.855,1.0,132.234,179.706,1.0,118.268,187.876,1.0,109.68,192.988,1.0
4362,181.786,46.296,1.0,182.929,57.392,1.0,182.464,70.332,1.0,184.027,88.993,1.0,180.524,106.337,1.0,176.516,125.158,1.0,168.226,143.078,1.0,157.982,159.938,1.0,144.782,170.991,1.0,132.769,180.366,1.0,118.35,187.937,1.0,110.06,193.507,1.0
4363,181.753,46.153,1.0,182.902,57.365,1.0,183.131,72.395,1.0,184.108,88.822,1.0,180.769,106.026,1.0,176.923,125.092,1.0,168.566,142.813,1.0,157.85,159.256,1.0,144.705,170.306,1.0,132.592,179.154,1.0,118.416,187.052,1.0,109.711,191.505,1.0
4364,181.777,46.145,1.0,182.819,57.307,1.0,182.883,72.408,1.0,183.747,88.57,1.0,180.2,105.869,1.0,175.785,125.038,1.0,168.798,143.259,1.0,155.802,159.411,1.0,143.246,170.701,1.0,129.268,179.218,1.0,120.544,186.21,1.0,107.673,190.076,1.0
4365,181.805,46.164,1.0,182.732,57.225,1.0,182.614,72.404,1.0,183.225,88.424,1.0,179.67,105.888,1.0,175.068,125.162,1.0,167.856,142.997,1.0,154.374,159.89,1.0,141.862,170.9,1.0,126.59,179.487,1.0,117.505,183.834,1.0,104.543,191.681,1.0
4366,181.786,46.155,1.0,182.74,57.232,1.0,182.626,72.343,1.0,183.232,88.258,1.0,179.596,105.637,1.0,174.987,125.037,1.0,167.566,142.73,1.0,153.576,159.449,1.0,141.49,170.814,1.0,129.115,177.348,1.0,116.522,183.359,1.0,104.016,190.876,1.0
4367,181.882,46.227,1.0,182.87,57.279,1.0,182.781,72.422,1.0,183.33,88.449,1.0,179.786,105.748,1.0,175.285,124.973,1.0,168.073,142.792,1.0,154.41,159.434,1.0,142.086,170.284,1.0,126.441,178.56,1.0,117.452,183.041,1.0,104.725,190.639,1.0
4368,181.777,46.257,1.0,182.638,57.332,1.0,182.529,70.506,1.0,183.545,88.861,1.0,180.027,106.331,1.0,175.176,125.408,1.0,168.252,143.589,1.0,155.304,160.175,1.0,142.74,171.652,1.0,127.252,179.978,1.0,119.252,185.296,1.0,105.378,193.1,1.0
4369,181.796,46.036,1.0,182.7,57.254,1.0,182.93,72.216,1.0,183.775,88.504,1.0,180.81,105.842,1.0,176.422,124.896,1.0,169.433,143.567,1.0,156.616,159.783,1.0,143.406,170.553,1.0,128.997,178.894,1.0,120.479,185.507,1.0,107.629,190.012,1.0
4370,181.845,46.082,1.0,182.803,57.325,1.0,183.074,72.365,1.0,183.952,88.716,1.0,180.845,106.135,1.0,176.539,125.197,1.0,169.507,143.649,1.0,156.549,159.981,1.0,143.402,170.685,1.0,128.687,179.101,1.0,120.415,185.549,1.0,107.395,190.014,1.0
4371,181.859,46.167,1.0,182.787,57.31,1.0,182.986,72.343,1.0,183.994,88.638,1.0,180.775,106.114,1.0,176.215,125.0,1.0,169.204,143.514,1.0,155.806,159.823,1.0,143.071,170.636,1.0,127.778,179.109,1.0,119.178,184.548,1.0,105.408,192.249,1.0
4372,181.889,46.174,1.0,182.883,57.313,1.0,182.628,70.368,1.0,183.804,88.724,1.0,180.354,106.129,1.0,175.459,125.331,1.0,168.215,143.245,1.0,154.461,159.865,1.0,141.965,170.993,1.0,126.385,178.867,1.0,117.266,182.959,1.0,104.518,190.688,1.0
4373,181.828,46.181,1.0,182.837,57.359,1.0,182.578,70.421,1.0,183.779,88.726,1.0,180.159,106.051,1.0,175.22,125.373,1.0,167.851,142.748,1.0,153.649,159.333,1.0,141.517,170.263,1.0,128.954,176.327,1.0,114.311,183.13,1.0,105.145,189.93,1.0
4374,181.819,46.128,1.0,182.84,57.343,1.0,182.999,72.432,1.0,183.73,88.599,1.0,180.178,105.905,1.0,175.228,125.295,1.0,167.983,142.722,1.0,153.553,159.299,1.0,141.269,170.832,1.0,128.776,176.076,1.0,114.165,182.872,1.0,104.903,189.984,1.0
4375,181.822,46.241,1.0,182.915,57.409,1.0,182.604,70.472,1.0,183.862,88.996,1.0,180.212,106.328,1.0,175.356,125.625,1.0,168.3,142.943,1.0,153.761,159.478,1.0,141.425,170.735,1.0,128.967,176.532,1.0,114.927,183.443,1.0,104.567,189.814,1.0
4376,181.76,46.302,1.0,182.871,57.438,1.0,182.59,70.407,1.0,183.817,88.992,1.0,180.389,106.315,1.0,175.61,125.482,1.0,168.62,143.022,1.0,155.015,159.478,1.0,141.976,170.751,1.0,126.757,178.487,1.0,117.783,182.758,1.0,105.064,190.136,1.0
4377,181.803,46.195,1.0,182.848,57.382,1.0,182.553,70.271,1.0,183.805,88.837,1.0,180.362,106.238,1.0,175.743,125.47,1.0,168.977,143.297,1.0,155.146,159.68,1.0,142.408,171.357,1.0,127.32,179.271,1.0,118.851,184.175,1.0,105.219,191.696,1.0
4378,181.792,46.233,1.0,182.894,57.379,1.0,182.58,70.259,1.0,184.0,88.859,1.0,180.551,106.203,1.0,176.223,125.374,1.0,169.088,143.049,1.0,155.52,159.237,1.0,142.771,170.327,1.0,127.739,178.516,1.0,118.644,183.498,1.0,105.287,191.377,1.0
4379,181.843,46.19,1.0,182.9,57.367,1.0,182.991,72.458,1.0,183.807,88.696,1.0,180.515,106.014,1.0,175.966,125.257,1.0,168.703,143.036,1.0,154.951,159.364,1.0,142.424,169.949,1.0,127.164,178.028,1.0,116.416,183.47,1.0,104.848,190.218,1.0
4380,181.767,46.31,1.0,182.784,57.339,1.0,182.748,72.395,1.0,183.427,88.482,1.0,180.278,105.843,1.0,175.421,125.026,1.0,167.982,142.886,1.0,154.141,159.295,1.0,141.488,170.38,1.0,129.118,176.988,1.0,116.869,183.018,1.0,104.455,190.081,1.0
4381,181.831,46.369,1.0,182.83,57.428,1.0,182.437,70.218,1.0,183.418,88.484,1.0,180.26,105.777,1.0,175.509,124.994,1.0,167.594,145.39,1.0,154.112,159.074,1.0,141.409,170.136,1.0,128.845,176.216,1.0,114.444,182.871,1.0,105.089,189.45,1.0
4382,181.763,46.226,1.0,182.731,57.332,1.0,182.681,72.381,1.0,183.445,88.353,1.0,180.056,105.667,1.0,175.36,124.957,1.0,167.602,145.222,1.0,153.898,158.883,1.0,141.389,170.042,1.0,128.931,176.392,1.0,114.63,183.108,1.0,105.392,189.49,1.0
4383,181.747,46.166,1.0,182.722,57.325,1.0,182.681,72.408,1.0,183.437,88.466,1.0,180.033,105.958,1.0,175.465,125.219,1.0,168.204,143.072,1.0,154.078,159.508,1.0,141.509,170.435,1.0,129.245,176.845,1.0,117.167,182.766,1.0,104.521,190.081,1.0
4384,181.775,46.073,1.0,182.818,57.323,1.0,182.96,72.363,1.0,183.744,88.475,1.0,180.529,106.022,1.0,176.028,125.0,1.0,168.768,143.452,1.0,155.334,159.427,1.0,142.123,170.397,1.0,127.044,178.298,1.0,117.957,182.821,1.0,105.115,190.001,1.0
4385,181.735,46.038,1.0,182.816,57.351,1.0,182.988,72.36,1.0,183.802,88.467,1.0,180.602,105.928,1.0,175.964,125.042,1.0,169.024,143.281,1.0,155.505,159.395,1.0,142.395,170.054,1.0,127.423,177.948,1.0,116.826,183.688,1.0,105.216,189.716,1.0
4386,181.79,46.073,1.0,182.83,57.308,1.0,182.829,72.441,1.0,183.54,88.45,1.0,180.039,105.902,1.0,175.456,125.125,1.0,168.397,143.072,1.0,154.814,159.863,1.0,141.944,170.247,1.0,129.448,176.841,1.0,117.386,182.705,1.0,104.79,189.902,1.0
4387,181.82,46.099,1.0,182.867,57.32,1.0,182.907,72.431,1.0,183.555,88.564,1.0,180.094,105.965,1.0,175.538,125.113,1.0,168.037,142.731,1.0,153.954,159.114,1.0,141.363,169.824,1.0,128.834,175.804,1.0,114.535,182.56,1.0,105.14,189.501,1.0
4388,181.784,46.074,1.0,182.795,57.31,1.0,182.846,72.315,1.0,183.556,88.328,1.0,180.0,105.687,1.0,175.18,125.181,1.0,167.08,145.774,1.0,152.834,159.318,1.0,140.708,170.674,1.0,127.892,175.306,1.0,113.461,182.142,1.0,103.713,188.208,1.0
4389,181.731,46.014,1.0,182.693,57.303,1.0,182.801,72.303,1.0,183.627,88.347,1.0,180.036,105.749,1.0,174.991,125.328,1.0,166.524,145.859,1.0,152.143,159.349,1.0,140.147,170.792,1.0,127.751,175.361,1.0,113.118,182.365,1.0,103.654,188.885,1.0
4390,181.807,46.151,1.0,182.826,57.372,1.0,182.91,72.447,1.0,183.595,88.597,1.0,180.053,105.989,1.0,175.445,125.379,1.0,167.643,142.734,1.0,152.859,159.264,1.0,140.727,170.89,1.0,128.411,175.772,1.0,113.825,182.551,1.0,104.478,188.817,1.0
4391,181.83,45.999,1.0,182.827,57.279,1.0,182.976,72.367,1.0,183.629,88.531,1.0,180.043,105.903,1.0,175.566,125.314,1.0,168.171,143.088,1.0,153.773,159.465,1.0,141.409,170.727,1.0,129.333,176.371,1.0,114.684,183.228,1.0,105.294,189.421,1.0
4392,181.731,46.068,1.0,182.819,57.291,1.0,182.955,72.318,1.0,183.736,88.537,1.0,180.331,105.883,1.0,175.922,125.293,1.0,168.412,143.387,1.0,154.265,159.866,1.0,141.847,170.775,1.0,129.136,176.923,1.0,116.831,182.95,1.0,104.406,190.124,1.0
4393,181.845,45.989,1.0,182.868,57.292,1.0,183.077,72.244,1.0,183.905,88.525,1.0,180.665,105.924,1.0,175.986,125.383,1.0,168.374,143.475,1.0,153.824,159.828,1.0,141.555,170.641,1.0,128.694,176.219,1.0,114.07,183.238,1.0,105.246,189.695,1.0
4394,181.85,46.002,1.0,182.836,57.239,1.0,182.902,72.36,1.0,183.722,88.615,1.0,180.209,106.048,1.0,175.422,125.542,1.0,167.667,143.078,1.0,152.867,159.801,1.0,140.908,170.906,1.0,128.059,175.783,1.0,113.318,182.626,1.0,104.165,188.796,1.0
4395,181.847,46.049,1.0,182.841,57.298,1.0,182.93,72.355,1.0,183.928,88.563,1.0,180.316,106.107,1.0,175.154,125.667,1.0,167.36,142.705,1.0,152.263,159.685,1.0,140.579,171.06,1.0,127.843,175.546,1.0,113.065,182.541,1.0,103.982,188.911,1.0
4396,181.796,46.048,1.0,182.853,57.315,1.0,182.966,72.4,1.0,183.829,88.622,1.0,180.276,106.112,1.0,175.334,125.579,1.0,167.761,142.921,1.0,152.711,159.692,1.0,141.016,170.924,1.0,128.424,175.787,1.0,113.75,182.723,1.0,104.56,188.819,1.0
4397,181.829,46.109,1.0,182.863,57.244,1.0,182.833,72.402,1.0,183.418,88.343,1.0,179.995,105.642,1.0,175.106,125.172,1.0,167.664,142.686,1.0,153.289,159.487,1.0,141.349,171.253,1.0,129.005,176.972,1.0,116.67,182.795,1.0,104.2,190.58,1.0
4398,181.774,46.008,1.0,182.87,57.331,1.0,183.037,72.312,1.0,184.063,88.49,1.0,180.793,105.916,1.0,176.286,125.599,1.0,168.455,143.129,1.0,153.783,159.463,1.0,141.555,170.749,1.0,129.288,176.139,1.0,114.948,183.073,1.0,104.117,189.304,1.0
4399,181.8,45.957,1.0,182.896,57.295,1.0,183.067,72.307,1.0,183.907,88.462,1.0,180.545,105.86,1.0,175.874,125.47,1.0,168.256,143.185,1.0,153.5,159.756,1.0,141.378,170.87,1.0,128.67,175.781,1.0,114.099,182.69,1.0,104.758,188.98,1.0
4400,181.817,45.975,1.0,182.813,57.192,1.0,182.77,72.345,1.0,183.355,88.389,1.0,179.87,105.883,1.0,174.939,125.551,1.0,166.916,142.889,1.0,151.746,160.037,1.0,140.193,171.844,1.0,127.852,176.394,1.0,114.895,183.259,1.0,104.254,189.885,1.0
4401,181.811,45.93,1.0,182.836,57.18,1.0,182.872,72.257,1.0,183.467,88.375,1.0,179.925,105.782,1.0,175.328,125.49,1.0,167.119,142.691,1.0,151.683,159.436,1.0,140.229,171.061,1.0,127.592,175.265,1.0,113.172,182.025,1.0,103.503,187.868,1.0
4402,181.845,46.007,1.0,182.872,57.252,1.0,182.947,72.33,1.0,183.68,88.521,1.0,180.008,105.848,1.0,175.335,125.468,1.0,167.277,142.701,1.0,151.585,159.448,1.0,139.884,170.858,1.0,126.617,174.873,1.0,112.546,181.644,1.0,102.938,187.392,1.0
4403,181.829,46.005,1.0,182.845,57.25,1.0,182.981,72.298,1.0,183.727,88.481,1.0,180.089,105.793,1.0,175.324,125.545,1.0,167.385,142.731,1.0,151.737,159.54,1.0,139.786,170.713,1.0,126.565,174.899,1.0,112.428,181.548,1.0,102.877,187.342,1.0
4404,181.836,46.274,1.0,182.857,57.354,1.0,183.076,72.338,1.0,184.189,88.633,1.0,180.875,106.001,1.0,175.266,125.563,1.0,167.21,145.611,1.0,152.297,159.334,1.0,140.093,170.207,1.0,126.794,174.896,1.0,112.739,181.176,1.0,102.935,187.182,1.0
4405,181.858,46.326,1.0,182.879,57.379,1.0,183.004,72.427,1.0,184.111,88.758,1.0,180.553,106.222,1.0,175.196,125.704,1.0,167.424,142.721,1.0,152.065,159.552,1.0,139.984,170.427,1.0,126.871,174.918,1.0,112.691,181.174,1.0,103.019,187.02,1.0
4406,181.776,46.322,1.0,182.873,57.396,1.0,182.593,70.467,1.0,184.171,88.798,1.0,180.474,106.305,1.0,175.137,125.745,1.0,167.076,145.846,1.0,152.035,159.449,1.0,139.989,170.606,1.0,127.162,175.105,1.0,113.127,181.816,1.0,103.507,187.408,1.0
4407,181.797,46.343,1.0,182.849,57.425,1.0,182.568,70.492,1.0,184.043,88.881,1.0,180.5,106.386,1.0,175.533,125.834,1.0,167.864,142.882,1.0,152.569,159.484,1.0,140.296,170.417,1.0,127.409,175.335,1.0,113.318,181.838,1.0,103.666,187.546,1.0
4408,181.861,46.337,1.0,182.915,57.436,1.0,182.583,70.487,1.0,184.031,88.953,1.0,180.412,106.465,1.0,175.572,125.843,1.0,167.922,143.008,1.0,152.332,159.576,1.0,140.142,170.92,1.0,127.436,175.34,1.0,113.222,181.863,1.0,103.73,187.386,1.0
4409,181.873,46.241,1.0,182.906,57.372,1.0,182.521,70.403,1.0,183.917,88.716,1.0,180.357,106.178,1.0,175.548,125.777,1.0,167.609,142.766,1.0,151.77,159.454,1.0,139.699,170.992,1.0,126.943,174.973,1.0,112.892,181.705,1.0,103.32,187.181,1.0
4410,181.895,46.22,1.0,182.927,57.358,1.0,182.545,70.446,1.0,183.945,88.804,1.0,180.38,106.318,1.0,175.529,125.87,1.0,167.303,142.872,1.0,153.219,158.565,1.0,139.667,170.188,1.0,126.649,178.078,1.0,112.309,180.753,1.0,102.441,186.016,1.0
4411,181.825,46.117,1.0,182.773,57.231,1.0,182.943,72.295,1.0,183.827,88.484,1.0,180.156,105.961,1.0,174.763,125.618,1.0,166.324,145.998,1.0,152.846,158.525,1.0,139.038,170.535,1.0,126.067,178.045,1.0,111.841,180.518,1.0,102.05,185.719,1.0
4412,181.853,46.179,1.0,182.863,57.321,1.0,182.969,72.418,1.0,183.829,88.682,1.0,180.21,106.123,1.0,175.008,125.779,1.0,166.527,145.944,1.0,152.861,158.408,1.0,139.018,170.104,1.0,125.769,177.813,1.0,111.451,180.03,1.0,101.425,185.968,1.0
