scorer,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11,bodypart12,bodypart12,bodypart12
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4381,327.426,179.112,1.0,329.495,192.129,1.0,331.42,205.407,1.0,332.817,221.628,1.0,327.706,241.056,1.0,324.974,255.998,1.0,316.411,277.262,1.0,303.916,290.568,1.0,289.475,302.779,1.0,274.956,310.313,1.0,266.097,317.766,1.0,253.776,321.881,1.0
4382,327.407,179.048,1.0,329.481,192.07,1.0,331.219,205.36,1.0,332.789,221.646,1.0,327.249,241.011,1.0,324.869,255.698,1.0,316.528,277.107,1.0,303.944,290.696,1.0,289.68,302.849,1.0,275.323,310.364,1.0,266.132,317.855,1.0,253.592,321.82,1.0
4383,327.326,179.016,1.0,329.422,192.016,1.0,331.198,205.31,1.0,332.689,221.592,1.0,327.403,241.126,1.0,324.908,256.15,1.0,316.282,277.639,1.0,304.537,290.782,1.0,290.248,303.276,1.0,276.852,311.034,1.0,267.433,317.977,1.0,254.799,322.833,1.0
4384,327.422,178.992,1.0,329.571,191.933,1.0,331.482,205.272,1.0,333.004,221.491,1.0,328.113,240.874,1.0,325.048,255.826,1.0,317.166,277.533,1.0,300.487,290.25,1.0,291.303,303.481,1.0,278.239,311.783,1.0,263.373,317.206,1.0,255.927,323.279,1.0
4385,327.449,179.025,1.0,329.6,191.971,1.0,331.437,205.308,1.0,332.993,221.492,1.0,328.136,240.85,1.0,325.208,255.843,1.0,317.407,277.485,1.0,300.637,290.396,1.0,291.347,303.416,1.0,278.213,311.795,1.0,263.324,317.059,1.0,255.906,322.993,1.0
4386,327.573,178.984,1.0,329.635,192.021,1.0,331.343,205.389,1.0,332.748,221.541,1.0,327.544,241.044,1.0,324.809,256.074,1.0,316.472,277.648,1.0,299.701,290.155,1.0,290.424,303.281,1.0,276.946,311.325,1.0,262.723,317.176,1.0,254.818,323.009,1.0
4387,327.551,178.993,1.0,329.603,192.026,1.0,331.321,205.417,1.0,332.752,221.537,1.0,327.624,240.951,1.0,324.802,256.187,1.0,316.182,277.681,1.0,303.348,291.032,1.0,289.157,302.689,1.0,275.0,310.197,1.0,266.118,317.615,1.0,253.677,321.521,1.0
4388,327.454,178.956,1.0,329.581,192.009,1.0,331.314,205.304,1.0,332.951,221.489,1.0,330.024,239.85,1.0,324.554,255.907,1.0,315.875,277.461,1.0,303.191,290.839,1.0,288.819,302.505,1.0,273.783,309.819,1.0,265.161,317.222,1.0,252.27,321.184,1.0
4389,327.528,178.944,1.0,329.584,191.997,1.0,331.315,205.334,1.0,332.777,221.485,1.0,329.906,239.931,1.0,324.54,255.956,1.0,315.547,277.491,1.0,302.87,290.769,1.0,288.107,301.703,1.0,273.022,309.684,1.0,264.848,317.5,1.0,252.037,321.253,1.0
4390,327.635,178.98,1.0,329.658,192.051,1.0,331.385,205.412,1.0,332.951,221.68,1.0,330.123,240.091,1.0,324.579,256.003,1.0,315.84,277.688,1.0,302.913,291.069,1.0,288.458,301.931,1.0,274.039,310.154,1.0,265.508,317.802,1.0,252.792,321.01,1.0
4391,327.648,178.938,1.0,329.695,191.963,1.0,331.369,205.405,1.0,332.943,221.687,1.0,327.631,240.996,1.0,324.642,256.059,1.0,316.094,277.809,1.0,303.479,291.37,1.0,289.163,303.391,1.0,275.27,310.937,1.0,266.228,318.23,1.0,253.937,321.828,1.0
4392,327.61,179.046,1.0,329.689,192.061,1.0,331.688,205.313,1.0,333.276,221.773,1.0,327.904,241.18,1.0,324.921,256.036,1.0,316.607,277.416,1.0,304.387,291.021,1.0,289.788,303.317,1.0,275.94,311.203,1.0,266.716,318.414,1.0,254.098,322.464,1.0
4393,327.741,179.002,1.0,329.78,192.078,1.0,331.661,205.329,1.0,333.333,221.716,1.0,327.86,241.13,1.0,325.02,256.041,1.0,316.506,277.534,1.0,303.818,291.282,1.0,289.141,303.074,1.0,274.844,310.905,1.0,266.26,318.051,1.0,253.88,321.612,1.0
4394,327.786,179.022,1.0,329.697,192.138,1.0,331.645,205.395,1.0,332.791,221.949,1.0,327.527,241.481,1.0,324.561,256.455,1.0,315.935,277.855,1.0,302.733,291.464,1.0,288.53,302.137,1.0,273.653,310.726,1.0,265.362,317.983,1.0,252.413,321.108,1.0
4395,327.729,179.049,1.0,329.69,192.164,1.0,331.587,205.506,1.0,332.88,222.0,1.0,327.464,241.479,1.0,324.638,256.388,1.0,315.699,277.816,1.0,302.55,291.446,1.0,288.423,302.164,1.0,273.333,310.332,1.0,265.268,317.759,1.0,252.405,320.989,1.0
4396,327.758,179.049,1.0,329.709,192.187,1.0,331.572,205.5,1.0,332.862,221.968,1.0,327.394,241.479,1.0,324.671,256.578,1.0,315.757,278.164,1.0,302.657,291.856,1.0,288.619,302.272,1.0,273.956,310.652,1.0,265.718,317.819,1.0,253.062,320.735,1.0
4397,327.717,179.047,1.0,329.654,192.142,1.0,331.512,205.442,1.0,332.89,221.878,1.0,327.081,241.323,1.0,324.676,256.193,1.0,315.932,277.402,1.0,303.487,291.104,1.0,289.24,303.349,1.0,275.482,311.298,1.0,266.211,318.368,1.0,253.425,322.977,1.0
4398,327.727,179.038,1.0,329.81,192.077,1.0,331.76,205.283,1.0,333.698,221.691,1.0,328.263,240.922,1.0,325.245,255.842,1.0,316.832,277.303,1.0,304.278,291.069,1.0,289.547,303.311,1.0,275.062,311.029,1.0,266.528,317.849,1.0,253.872,321.547,1.0
4399,327.701,179.004,1.0,329.772,192.09,1.0,331.671,205.359,1.0,333.418,221.696,1.0,328.067,241.002,1.0,324.997,256.063,1.0,316.117,277.649,1.0,303.611,291.357,1.0,288.837,303.449,1.0,274.448,310.867,1.0,266.205,317.84,1.0,253.575,320.873,1.0
4400,327.752,178.97,1.0,329.682,192.118,1.0,331.488,205.429,1.0,332.981,221.804,1.0,329.983,240.333,1.0,324.561,256.56,1.0,315.275,277.988,1.0,302.098,291.879,1.0,288.324,302.646,1.0,273.698,311.131,1.0,265.302,318.462,1.0,252.373,321.29,1.0
4401,327.742,178.982,1.0,329.731,192.129,1.0,331.434,205.388,1.0,333.198,221.746,1.0,327.515,241.248,1.0,324.771,256.043,1.0,315.866,277.808,1.0,302.818,291.292,1.0,288.525,301.726,1.0,273.469,309.611,1.0,265.207,317.295,1.0,252.15,320.688,1.0
4402,327.644,179.051,1.0,329.708,192.184,1.0,331.447,205.409,1.0,333.186,221.777,1.0,327.488,241.245,1.0,324.748,256.053,1.0,315.749,277.929,1.0,302.446,291.389,1.0,288.256,301.82,1.0,272.346,309.428,1.0,264.447,316.684,1.0,251.175,320.011,1.0
4403,327.653,179.03,1.0,329.694,192.131,1.0,331.455,205.432,1.0,333.126,221.793,1.0,327.606,241.235,1.0,324.758,256.13,1.0,315.92,277.733,1.0,302.601,291.293,1.0,288.197,301.581,1.0,272.221,309.311,1.0,264.133,316.317,1.0,251.091,319.964,1.0
4404,327.595,179.088,1.0,329.713,192.162,1.0,331.662,205.503,1.0,333.144,221.973,1.0,327.655,241.217,1.0,324.916,256.08,1.0,316.1,277.399,1.0,302.93,290.96,1.0,287.956,301.171,1.0,272.479,308.608,1.0,263.945,315.689,1.0,251.083,319.48,1.0
4405,327.617,179.018,1.0,329.687,192.204,1.0,331.526,205.548,1.0,333.043,222.009,1.0,327.475,241.33,1.0,324.879,256.213,1.0,315.951,277.52,1.0,302.803,291.112,1.0,287.913,301.232,1.0,272.31,308.619,1.0,264.051,315.459,1.0,251.174,319.499,1.0
4406,327.671,179.038,1.0,329.689,192.222,1.0,331.566,205.608,1.0,332.96,222.138,1.0,327.409,241.379,1.0,324.699,256.151,1.0,315.952,277.578,1.0,302.518,291.274,1.0,287.858,301.533,1.0,272.72,309.198,1.0,264.718,316.109,1.0,251.801,319.837,1.0
4407,327.758,179.025,1.0,329.737,192.179,1.0,331.63,205.57,1.0,333.018,222.09,1.0,327.592,241.449,1.0,324.948,256.267,1.0,316.121,277.505,1.0,302.709,291.295,1.0,288.077,301.602,1.0,272.942,309.529,1.0,265.028,316.309,1.0,252.227,319.981,1.0
4408,327.746,179.043,1.0,329.749,192.178,1.0,331.68,205.54,1.0,333.046,222.035,1.0,327.667,241.33,1.0,324.948,256.2,1.0,316.194,277.468,1.0,302.911,291.299,1.0,288.101,301.758,1.0,272.99,309.545,1.0,265.044,316.103,1.0,252.242,319.883,1.0
4409,327.78,179.068,1.0,329.771,192.191,1.0,331.667,205.493,1.0,333.121,221.991,1.0,327.828,241.258,1.0,324.963,256.128,1.0,316.325,277.371,1.0,302.811,291.165,1.0,288.001,301.649,1.0,272.696,309.267,1.0,264.964,315.758,1.0,251.99,319.461,1.0
4410,327.776,179.054,1.0,329.76,192.212,1.0,331.626,205.547,1.0,333.021,222.028,1.0,327.6,241.344,1.0,324.974,256.313,1.0,316.165,277.538,1.0,302.6,291.265,1.0,287.967,301.429,1.0,271.872,308.473,1.0,263.992,314.658,1.0,251.225,318.801,1.0
4411,327.747,179.04,1.0,329.736,192.179,1.0,331.609,205.448,1.0,332.937,221.867,1.0,330.088,240.117,1.0,324.742,256.258,1.0,315.407,277.793,1.0,301.677,291.251,1.0,287.257,301.424,1.0,270.782,308.249,1.0,263.073,314.85,1.0,250.282,318.922,1.0
4412,327.736,179.094,1.0,329.755,192.208,1.0,331.659,205.541,1.0,332.964,221.907,1.0,327.586,241.207,1.0,324.694,256.084,1.0,315.55,277.621,1.0,301.926,290.937,1.0,287.36,301.24,1.0,270.325,307.945,1.0,262.548,314.968,1.0,249.949,318.989,1.0
4413,327.717,179.124,1.0,329.709,192.24,1.0,331.63,205.578,1.0,332.887,221.966,1.0,327.49,241.226,1.0,324.742,256.173,1.0,315.675,277.633,1.0,301.951,291.002,1.0,287.342,301.365,1.0,270.864,308.211,1.0,263.132,315.127,1.0,250.282,318.927,1.0
4414,327.708,179.13,1.0,329.754,192.226,1.0,331.657,205.533,1.0,333.182,221.952,1.0,327.68,241.306,1.0,324.951,256.061,1.0,316.16,277.609,1.0,302.406,291.098,1.0,287.635,301.355,1.0,271.233,308.0,1.0,263.46,314.311,1.0,248.923,319.605,1.0
4415,327.697,179.126,1.0,329.765,192.278,1.0,331.679,205.609,1.0,333.222,222.059,1.0,327.602,241.354,1.0,325.021,256.186,1.0,316.027,277.738,1.0,302.261,291.335,1.0,287.524,301.461,1.0,271.008,307.988,1.0,263.324,314.612,1.0,250.81,318.674,1.0
4416,327.735,179.032,1.0,329.786,192.232,1.0,331.732,205.496,1.0,333.33,221.896,1.0,327.97,241.233,1.0,325.01,256.166,1.0,316.031,277.063,1.0,302.596,290.596,1.0,287.709,301.025,1.0,270.688,307.981,1.0,262.603,314.242,1.0,248.111,319.137,1.0
4417,327.733,179.027,1.0,329.834,192.27,1.0,331.684,205.57,1.0,333.264,221.909,1.0,327.881,241.243,1.0,324.923,256.185,1.0,315.947,277.108,1.0,302.054,290.355,1.0,287.166,300.866,1.0,269.74,307.508,1.0,261.804,313.825,1.0,247.493,318.285,1.0
4418,327.653,178.96,1.0,329.711,192.176,1.0,331.538,205.462,1.0,333.231,221.749,1.0,327.845,241.065,1.0,324.729,256.125,1.0,315.447,277.511,1.0,301.202,290.528,1.0,286.607,301.259,1.0,277.916,307.298,1.0,261.104,313.721,1.0,247.148,318.124,1.0
4419,327.688,178.984,1.0,329.73,192.164,1.0,331.583,205.481,1.0,333.262,221.863,1.0,327.736,241.154,1.0,324.74,256.094,1.0,315.589,277.478,1.0,301.642,290.656,1.0,287.124,301.188,1.0,269.685,307.9,1.0,261.903,314.487,1.0,247.556,319.036,1.0
4420,327.699,178.957,1.0,329.7,192.134,1.0,331.674,205.448,1.0,333.322,221.802,1.0,327.909,241.215,1.0,325.059,256.062,1.0,316.059,277.374,1.0,302.372,290.837,1.0,287.86,301.221,1.0,270.575,307.906,1.0,262.947,314.025,1.0,248.337,319.187,1.0
4421,327.596,178.985,1.0,329.62,192.075,1.0,331.57,205.42,1.0,333.273,221.697,1.0,327.949,241.088,1.0,324.957,256.034,1.0,316.113,277.104,1.0,302.768,290.976,1.0,288.213,301.228,1.0,271.138,308.284,1.0,263.493,314.183,1.0,248.867,319.636,1.0
4422,327.632,178.993,1.0,329.671,192.092,1.0,331.512,205.44,1.0,333.232,221.647,1.0,327.89,241.039,1.0,324.892,255.879,1.0,316.145,277.071,1.0,302.665,291.016,1.0,288.016,301.471,1.0,270.968,308.589,1.0,263.529,314.394,1.0,248.941,319.801,1.0
4423,327.558,178.961,1.0,329.655,192.063,1.0,331.583,205.404,1.0,333.361,221.576,1.0,328.055,240.979,1.0,324.954,255.835,1.0,316.134,276.987,1.0,302.383,290.821,1.0,287.578,301.311,1.0,270.184,308.184,1.0,262.596,314.502,1.0,248.136,319.407,1.0
4424,327.618,178.896,1.0,329.7,192.046,1.0,331.66,205.4,1.0,333.371,221.555,1.0,328.031,240.899,1.0,324.855,255.829,1.0,315.876,276.915,1.0,301.648,290.275,1.0,286.966,301.241,1.0,268.998,307.707,1.0,261.633,314.233,1.0,247.059,318.658,1.0
4425,327.592,178.883,1.0,329.69,192.054,1.0,331.64,205.418,1.0,333.262,221.614,1.0,327.887,240.919,1.0,324.79,255.925,1.0,315.697,277.217,1.0,301.407,290.675,1.0,286.886,301.18,1.0,268.958,307.401,1.0,261.272,313.65,1.0,247.186,318.057,1.0
4426,327.587,178.923,1.0,329.635,192.064,1.0,331.646,205.441,1.0,333.124,221.684,1.0,327.632,241.09,1.0,324.736,256.219,1.0,315.397,277.612,1.0,301.291,290.964,1.0,287.15,301.308,1.0,269.621,307.865,1.0,261.783,314.34,1.0,247.364,319.033,1.0
4427,327.569,178.918,1.0,329.663,192.043,1.0,331.721,205.407,1.0,333.224,221.716,1.0,327.791,241.104,1.0,324.967,256.051,1.0,316.014,277.547,1.0,301.918,291.133,1.0,287.295,301.373,1.0,269.962,307.818,1.0,262.286,313.968,1.0,248.026,318.805,1.0
4428,327.496,179.053,1.0,329.592,192.077,1.0,331.617,205.317,1.0,333.276,221.66,1.0,328.27,241.068,1.0,324.94,256.059,1.0,315.987,277.096,1.0,302.297,290.695,1.0,287.342,301.164,1.0,270.257,307.786,1.0,262.348,313.995,1.0,248.137,319.078,1.0
4429,327.661,179.027,1.0,329.662,192.099,1.0,331.593,205.305,1.0,333.22,221.739,1.0,328.048,241.139,1.0,324.874,256.1,1.0,315.431,277.316,1.0,301.869,290.53,1.0,287.013,301.222,1.0,269.697,307.813,1.0,261.941,313.99,1.0,247.726,318.96,1.0
4430,327.638,178.995,1.0,329.63,192.015,1.0,331.591,205.3,1.0,333.18,221.583,1.0,328.047,241.041,1.0,324.748,256.141,1.0,315.114,277.416,1.0,301.105,290.429,1.0,286.405,301.553,1.0,277.87,307.311,1.0,261.09,313.784,1.0,247.195,318.516,1.0
4431,327.604,178.955,1.0,329.556,191.977,1.0,331.514,205.271,1.0,333.21,221.564,1.0,328.031,240.955,1.0,324.768,256.028,1.0,315.346,277.399,1.0,301.229,290.466,1.0,286.533,301.512,1.0,277.963,307.293,1.0,261.189,313.77,1.0,247.33,318.51,1.0
4432,327.61,179.048,1.0,329.602,192.043,1.0,331.647,205.387,1.0,333.192,221.6,1.0,327.921,241.026,1.0,324.91,256.024,1.0,315.691,277.186,1.0,301.478,290.424,1.0,286.603,301.256,1.0,268.885,307.373,1.0,261.331,313.752,1.0,247.311,318.446,1.0
4433,327.609,179.037,1.0,329.665,192.058,1.0,331.677,205.347,1.0,333.211,221.577,1.0,327.918,240.978,1.0,324.919,255.94,1.0,315.831,277.137,1.0,301.828,290.614,1.0,287.021,301.311,1.0,269.361,307.67,1.0,261.907,313.997,1.0,247.66,318.708,1.0
4434,327.696,179.014,1.0,329.741,192.095,1.0,331.758,205.384,1.0,333.285,221.618,1.0,327.955,241.081,1.0,325.04,256.057,1.0,315.742,277.293,1.0,301.626,290.847,1.0,286.706,301.439,1.0,278.143,307.323,1.0,261.422,313.729,1.0,247.298,318.556,1.0
4435,327.677,179.04,1.0,329.685,192.103,1.0,331.752,205.358,1.0,333.209,221.573,1.0,327.808,240.974,1.0,324.621,256.002,1.0,315.232,277.185,1.0,301.157,290.585,1.0,286.668,301.429,1.0,269.041,307.612,1.0,261.423,314.547,1.0,247.215,319.302,1.0
4436,327.634,179.06,1.0,329.684,192.113,1.0,331.683,205.359,1.0,333.416,221.587,1.0,328.009,240.911,1.0,324.99,255.5,1.0,316.235,276.806,1.0,301.709,290.324,1.0,286.839,301.097,1.0,269.034,307.126,1.0,261.278,313.587,1.0,247.343,317.635,1.0
4437,327.666,179.055,1.0,329.675,192.108,1.0,331.674,205.325,1.0,333.217,221.583,1.0,327.887,240.988,1.0,324.738,256.037,1.0,315.157,277.348,1.0,301.133,290.501,1.0,286.534,301.279,1.0,277.886,307.282,1.0,261.015,313.639,1.0,247.077,317.73,1.0
4438,327.683,179.061,1.0,329.708,192.075,1.0,331.684,205.315,1.0,333.236,221.52,1.0,327.954,240.938,1.0,324.653,255.847,1.0,315.3,277.098,1.0,301.145,290.424,1.0,286.393,301.606,1.0,277.729,307.286,1.0,260.739,313.849,1.0,247.01,318.279,1.0
4439,327.667,179.088,1.0,329.648,192.112,1.0,331.636,205.317,1.0,333.26,221.529,1.0,328.111,240.998,1.0,324.841,255.794,1.0,315.577,277.077,1.0,301.259,290.347,1.0,286.388,301.465,1.0,277.654,307.231,1.0,260.744,313.8,1.0,246.863,318.063,1.0
4440,327.507,179.077,1.0,329.678,192.146,1.0,331.727,205.315,1.0,333.33,221.74,1.0,328.202,240.982,1.0,324.815,255.994,1.0,315.831,277.114,1.0,301.722,290.104,1.0,286.513,301.202,1.0,268.91,306.824,1.0,261.039,313.544,1.0,247.167,317.114,1.0
4441,327.628,179.112,1.0,329.707,192.163,1.0,331.678,205.321,1.0,333.188,221.722,1.0,328.093,241.02,1.0,324.702,256.053,1.0,315.193,277.233,1.0,301.19,290.251,1.0,286.485,301.02,1.0,268.804,306.492,1.0,260.769,313.66,1.0,247.169,317.219,1.0
4442,327.599,179.083,1.0,329.719,192.152,1.0,331.728,205.317,1.0,333.151,221.702,1.0,328.22,241.063,1.0,324.728,256.004,1.0,315.194,277.281,1.0,300.926,290.072,1.0,286.421,300.96,1.0,277.731,306.732,1.0,260.528,312.834,1.0,246.791,316.91,1.0
4443,327.684,179.083,1.0,329.747,192.171,1.0,331.709,205.382,1.0,333.132,221.697,1.0,327.968,241.039,1.0,324.55,256.155,1.0,314.998,277.41,1.0,300.721,290.246,1.0,286.324,301.093,1.0,277.668,306.853,1.0,260.436,313.007,1.0,246.724,316.895,1.0
4444,327.635,179.062,1.0,329.726,192.134,1.0,331.699,205.399,1.0,333.042,221.738,1.0,327.872,241.112,1.0,324.66,256.135,1.0,315.156,277.371,1.0,300.643,290.18,1.0,286.319,301.125,1.0,277.598,306.931,1.0,260.493,313.173,1.0,246.551,317.183,1.0
4445,327.596,179.059,1.0,329.687,192.132,1.0,331.678,205.33,1.0,333.134,221.607,1.0,327.846,240.999,1.0,324.588,256.073,1.0,315.16,277.374,1.0,300.473,290.491,1.0,286.306,301.266,1.0,277.496,307.601,1.0,260.535,314.026,1.0,246.84,317.839,1.0
4446,327.63,179.02,1.0,329.74,192.13,1.0,331.716,205.353,1.0,333.365,221.653,1.0,328.169,241.071,1.0,324.921,256.154,1.0,315.484,277.564,1.0,300.859,290.875,1.0,286.434,301.388,1.0,277.77,307.364,1.0,260.804,313.414,1.0,246.891,317.196,1.0
4447,327.711,179.028,1.0,329.747,192.16,1.0,331.743,205.403,1.0,333.407,221.7,1.0,328.123,241.095,1.0,324.912,255.949,1.0,315.829,277.434,1.0,301.319,290.694,1.0,286.523,301.401,1.0,277.875,307.37,1.0,261.055,313.472,1.0,247.063,317.317,1.0
4448,327.703,178.994,1.0,329.737,192.163,1.0,331.768,205.392,1.0,333.398,221.714,1.0,328.043,241.158,1.0,324.848,256.207,1.0,315.369,277.725,1.0,300.858,290.718,1.0,286.302,301.451,1.0,277.432,307.141,1.0,260.523,313.269,1.0,246.776,316.996,1.0
4449,327.751,178.961,1.0,329.738,192.116,1.0,331.828,205.35,1.0,333.271,221.637,1.0,327.978,241.05,1.0,324.808,256.164,1.0,315.356,277.558,1.0,300.416,290.275,1.0,285.918,301.032,1.0,277.146,306.709,1.0,259.857,312.687,1.0,246.014,316.223,1.0
4450,327.712,178.981,1.0,329.725,192.159,1.0,331.804,205.435,1.0,333.181,221.784,1.0,327.877,241.158,1.0,324.719,256.348,1.0,315.028,277.578,1.0,299.926,289.901,1.0,285.371,300.792,1.0,276.167,305.899,1.0,258.689,311.896,1.0,250.127,316.973,1.0
4451,327.719,178.96,1.0,329.726,192.107,1.0,331.823,205.329,1.0,332.938,221.624,1.0,330.033,239.825,1.0,324.638,256.276,1.0,314.856,277.416,1.0,299.653,289.924,1.0,285.117,300.696,1.0,275.666,305.63,1.0,258.119,311.626,1.0,249.454,316.518,1.0
4452,327.466,179.072,1.0,329.508,192.13,1.0,331.507,205.318,1.0,333.098,221.726,1.0,327.708,240.917,1.0,324.55,256.011,1.0,315.203,277.095,1.0,299.712,289.589,1.0,284.929,300.508,1.0,276.134,306.064,1.0,258.281,311.876,1.0,249.711,317.158,1.0
4453,327.507,179.093,1.0,329.622,192.164,1.0,331.703,205.271,1.0,333.672,221.796,1.0,328.494,240.987,1.0,324.997,256.188,1.0,315.77,277.356,1.0,300.488,290.065,1.0,285.876,300.806,1.0,277.064,306.42,1.0,259.523,312.233,1.0,245.371,316.181,1.0
4454,327.497,179.094,1.0,329.593,192.222,1.0,331.509,205.36,1.0,333.671,221.722,1.0,328.135,240.941,1.0,324.942,256.136,1.0,315.562,277.434,1.0,300.403,290.356,1.0,285.802,301.067,1.0,277.096,306.253,1.0,259.527,311.856,1.0,246.175,315.846,1.0
4455,327.569,179.075,1.0,329.608,192.192,1.0,331.603,205.37,1.0,333.321,221.659,1.0,328.024,241.01,1.0,324.822,256.185,1.0,315.536,277.375,1.0,300.377,290.291,1.0,285.697,300.764,1.0,276.96,306.333,1.0,259.447,312.107,1.0,245.827,316.308,1.0
4456,327.471,179.062,1.0,329.512,192.119,1.0,331.445,205.301,1.0,333.274,221.568,1.0,327.981,240.869,1.0,324.737,256.202,1.0,315.234,277.379,1.0,299.81,290.134,1.0,285.242,300.731,1.0,276.145,306.082,1.0,258.527,311.862,1.0,250.164,317.167,1.0
4457,327.561,179.063,1.0,329.574,192.153,1.0,331.498,205.331,1.0,333.177,221.618,1.0,327.741,240.908,1.0,324.562,256.431,1.0,314.456,277.482,1.0,299.511,289.938,1.0,284.991,300.8,1.0,275.864,305.961,1.0,258.374,311.975,1.0,249.878,316.763,1.0
4458,327.581,179.055,1.0,329.58,192.191,1.0,331.482,205.404,1.0,333.175,221.631,1.0,327.671,240.922,1.0,324.622,256.266,1.0,314.638,277.514,1.0,299.533,290.174,1.0,284.963,300.678,1.0,275.856,306.044,1.0,258.405,311.778,1.0,249.856,317.128,1.0
4459,327.573,179.013,1.0,329.625,192.124,1.0,331.489,205.364,1.0,333.272,221.568,1.0,327.867,240.8,1.0,324.714,256.109,1.0,315.11,277.524,1.0,300.08,290.096,1.0,285.538,300.5,1.0,276.553,305.942,1.0,259.063,311.755,1.0,250.643,316.885,1.0
4460,327.558,179.076,1.0,329.606,192.136,1.0,331.469,205.369,1.0,333.259,221.604,1.0,327.941,240.946,1.0,324.806,256.217,1.0,315.179,277.566,1.0,300.27,290.404,1.0,285.72,300.672,1.0,276.929,306.186,1.0,259.429,311.937,1.0,246.137,315.958,1.0
4461,327.548,179.055,1.0,329.59,192.156,1.0,331.494,205.417,1.0,333.293,221.655,1.0,327.893,241.003,1.0,324.838,256.328,1.0,315.062,277.723,1.0,300.112,290.449,1.0,285.451,300.898,1.0,276.677,306.076,1.0,259.116,312.142,1.0,250.709,317.353,1.0
4462,327.574,179.06,1.0,329.598,192.204,1.0,331.468,205.467,1.0,333.203,221.732,1.0,327.691,241.058,1.0,324.747,256.456,1.0,314.726,277.879,1.0,299.868,290.324,1.0,285.239,300.855,1.0,276.599,306.164,1.0,259.033,312.126,1.0,250.554,317.227,1.0
4463,327.662,179.074,1.0,329.686,192.196,1.0,331.471,205.419,1.0,333.335,221.685,1.0,327.916,240.891,1.0,324.797,256.252,1.0,315.16,277.655,1.0,299.907,290.1,1.0,284.993,300.716,1.0,276.006,305.951,1.0,258.506,312.057,1.0,249.945,317.417,1.0
4464,327.575,178.951,1.0,329.572,192.083,1.0,331.675,205.418,1.0,333.344,221.653,1.0,327.783,240.832,1.0,324.762,256.18,1.0,315.271,277.288,1.0,299.951,289.671,1.0,285.246,300.382,1.0,276.241,305.585,1.0,258.213,311.038,1.0,249.462,315.997,1.0
